Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
nervous system development (GO:0007399)	31/447	8.42787636638117E-6	0.00217851316199909	0	0	2.5651085214604237	29.970640062373313	SH3GL3;DLX6;VLDLR;RELN;SCIN;CDH1;SMPD1;PDGFC;DVL1;MBP;NRTN;HES1;HES5;APC2;SRRM4;ST8SIA2;NOG;FZD9;SOX14;PAX6;BTBD6;MERTK;POU3F2;NELL1;LHX1;ALDH1A2;MAB21L2;NINJ1;TPP1;CNTN4;FGF12
positive regulation of macromolecule metabolic process (GO:0010604)	28/384	9.150212791035728E-6	0.00217851316199909	0	0	2.701224820325944	31.338890281272956	CD63;CITED2;CHRNA7;TWIST1;GATA2;EPB41L4B;WNT6;CUX2;FGF8;NKX2-1;CTSH;ITGB8;OSR2;SMAD1;ANXA2;EPHX2;NOG;PAX6;ANK3;WNT16;KLF4;F3;BMP6;AR;MOV10;CLDN3;TMEM119;PKP3
regulation of epithelial to mesenchymal transition (GO:0010717)	11/76	1.2089011420692536E-5	0.0026567927406860445	0	0	5.7254437869822485	64.83042332710215	COL1A1;DAB2;SFRP2;BAMBI;NKX2-1;SNAI1;TWIST1;ALX1;EPHA3;BMP5;FOXA2
positive regulation of signal transduction (GO:0009967)	21/252	1.6943749488160574E-5	0.003211401982528123	0	0	3.1035263668715625	34.094135113761084	CD63;PDE6H;CITED2;CHRNA7;EMP2;GLI1;TPD52L1;F3;BMP6;ERN1;ENHO;VTN;P2RY6;CUX2;RELN;ELF3;C1QTNF12;FAS;PTK2B;WNT1;FGFR2
positive regulation of developmental process (GO:0051094)	17/177	1.7507578050678562E-5	0.003211401982528123	0	0	3.614940371024735	39.593996303748014	EDN3;MST1;FOXO6;VLDLR;BMP5;AR;FGF8;RELN;BASP1;LHX1;DVL1;ENPP2;TMEM119;OTX2;INSM1;PACSIN1;FOXA2
regulation of canonical Wnt signaling pathway (GO:0060828)	21/253	1.7984750339674473E-5	0.003211401982528123	0	0	3.0899880353417597	33.761167134429485	APC2;PTPRU;TLE3;DRAXIN;IGFBP4;CAV1;NOG;IGFBP2;FZD9;KREMEN1;GLI1;LIMD1;TLE5;COL1A1;DAB2;SFRP2;FRZB;BAMBI;DVL1;NPHP4;FGFR2
negative regulation of cell population proliferation (GO:0008285)	27/379	1.995259474669517E-5	0.0033532095994887115	0	0	2.630165753760628	28.464051890650452	PTPRU;BTG2;IFI35;GATA2;RERG;SCIN;FRZB;PTK2B;HES1;SLC16A2;B2M;NOG;P3H3;KLF4;CBFA2T3;SLURP1;BMP5;SSTR5;AR;NELL1;CLDN3;SFRP2;ALDH1A2;CDH13;AQP11;EPPK1;INSM1
positive regulation of cell differentiation (GO:0045597)	21/258	2.4104222977244675E-5	0.0038258758358882244	0	0	3.024010090544619	32.15467277478011	FBN2;EDN3;TWIST1;LPL;NPNT;ADRA2C;BMP6;COL1A1;AR;NELL1;BRINP2;DAB2;SFRP2;FGF8;BRINP1;FRZB;BAMBI;SNAI1;TMEM119;ALX1;INSM1
positive regulation of cell population proliferation (GO:0008284)	31/474	2.6486043430612886E-5	0.003982664530592686	0	0	2.4053472699316254	25.34969660774382	CHRNA7;GLI1;FGF8;RAB25;HYAL1;PDGFC;CTSH;PTK2B;HES1;WNT1;HES5;OSR2;EDN3;FZD9;HTR1A;VEGFC;EMP2;POU3F2;BMP6;BMP5;AR;SFRP2;BAMBI;S100A6;TMEM119;CDH13;AQP11;INSM1;ZFPM2;FGFR3;FGFR2
regulation of neural precursor cell proliferation (GO:2000177)	6/23	3.952228073971681E-5	0.005645757803668546	0	0	11.86665307370782	120.31179443106777	TAFA3;TAFA1;FZD9;INSM1;GATA2;SLC16A2
positive regulation of vasculature development (GO:1904018)	12/102	4.168505495464695E-5	0.005671152476448873	0	0	4.513018096906013	45.51544779146577	SFRP2;HYAL1;CHRNA7;NINJ1;TWIST1;CTSH;ITGB8;VEGFC;GATA4;ANGPTL4;GATA2;F3
negative regulation of Wnt signaling pathway (GO:0030178)	17/191	4.6574995124654187E-5	0.006048398230506229	0	0	3.321666463587994	33.131785249543924	APC2;TLE3;DRAXIN;PTPRU;IGFBP4;CAV1;IGFBP2;NOG;KREMEN1;GLI1;LIMD1;TLE5;DAB2;SFRP2;FRZB;DVL1;NPHP4
negative regulation of response to stimulus (GO:0048585)	9/61	6.41342680151084E-5	0.00796659146605064	0	0	5.839084695792013	56.37362849576356	COL3A1;HHIP;APOA1;TWIST1;AQP11;THY1;KLF4;TLE5;FOXA2
generation of neurons (GO:0048699)	17/202	9.36249917099679E-5	0.011145275054807429	0	0	3.1223760863336834	28.96382628200048	IRX5;IRX3;POMGNT2;WNT16;POU3F2;WNT6;RELN;FGF8;TAFA3;LHX1;TAFA1;HES1;INSM1;WNT1;NEUROG2;HES5;ITM2C
odontogenesis (GO:0042476)	7/39	1.178986263160778E-4	0.013473455015401372	0	0	7.361924913194445	66.59365671607696	WNT6;OSR2;FGF8;TUFT1;MSX1;PITX2;FGFR2
regulation of osteoblast differentiation (GO:0045667)	10/83	1.474556020574716E-4	0.01609746058970608	0	0	4.624542781323962	40.79763979045566	FBN2;NELL1;BAMBI;NOG;TMEM119;TWIST1;LIMD1;NPNT;BMP6;FGFR2
canonical Wnt signaling pathway (GO:0060070)	9/68	1.5212860900317262E-4	0.01609746058970608	0	0	5.1444516624342995	45.223764818810906	WNT6;SFRP2;FRZB;CAV1;DVL1;DIXDC1;FZD9;WNT16;WNT1
positive regulation of biomineral tissue development (GO:0070169)	7/41	1.6386055687931154E-4	0.016719628964435466	0	0	6.928155637254902	60.38923227222162	FBN2;WNT6;OSR2;NELL1;FZD9;TMEM119;BMP6
organic substance transport (GO:0071702)	13/136	1.756225669138187E-4	0.017301850816302762	0	0	3.577549564969334	30.935691334653924	ARRDC1;ARRDC3;APOA1;MFSD12;DISP1;GM2A;SLC22A16;TOM1;CHMP2A;SLC29A4;RAB38;PLTP;RILP
positive regulation of cellular process (GO:0048522)	35/625	1.883364724710744E-4	0.017775686634302883	0	0	2.038058270444142	17.48099735422511	CITED2;CHRNA7;GATA2;GLI1;EPB41L4B;FGF8;RAB25;HYAL1;PDGFC;CTSH;PTK2B;HES1;WNT1;HES5;OSR2;EDN3;SLC30A2;CAV1;HTR1A;APOA1;VEGFC;KLHL22;EMP2;MERTK;POU3F2;BMP6;BMP5;AR;CXCL12;SFRP2;BAMBI;AQP11;INSM1;FGFR3;FGFR2
ion homeostasis (GO:0050801)	6/30	1.9544245713747242E-4	0.017775686634302883	0	0	8.402512998266898	71.75951591333538	SLC12A5;SLC30A2;WNK4;NEDD4L;KLHL3;SLC4A2
negative regulation of response to cytokine stimulus (GO:0060761)	4/11	2.0029052544332028E-4	0.017775686634302883	0	0	19.156180606957808	163.1290844412294	SIGIRR;APOA1;KLF4;TLE5
regulation of bone mineralization (GO:0030500)	8/57	2.3326879653675264E-4	0.017775686634302883	0	0	5.499343389529725	45.992763805732885	FBN2;OSR2;NELL1;FZD9;TMEM119;TWIST1;PTK2B;BMP6
reelin-mediated signaling pathway (GO:0038026)	3/5	2.358515907268057E-4	0.017775686634302883	0	0	50.21120689655172	419.37945519034713	STAT5A;RELN;VLDLR
middle ear morphogenesis (GO:0042474)	3/5	2.358515907268057E-4	0.017775686634302883	0	0	50.21120689655172	419.37945519034713	OSR2;GSC;NOG
protein localization to axon (GO:0099612)	3/5	2.358515907268057E-4	0.017775686634302883	0	0	50.21120689655172	419.37945519034713	CNTNAP1;EPB41L3;ANK3
regulation of potassium ion transport (GO:0043266)	6/31	2.3642845365891128E-4	0.017775686634302883	0	0	8.065996533795493	67.34998148082789	DPP10;CD63;PTK2B;KCNAB1;ANK3;KCNAB2
embryonic skeletal system morphogenesis (GO:0048704)	6/31	2.3642845365891128E-4	0.017775686634302883	0	0	8.065996533795493	67.34998148082789	OSR2;IRX5;NOG;TWIST1;ALX1;FGFR2
positive regulation of receptor-mediated endocytosis (GO:0048260)	7/44	2.5898883011479096E-4	0.018972591990716867	0	0	6.365427927927928	52.57032273715168	CD63;VTN;DAB2;TF;ANXA2;SGIP1;B2M
positive regulation of transport (GO:0051050)	10/91	3.165413190341537E-4	0.022608963712014426	0	0	4.166074160256825	33.570462112334894	DAB2;ANXA1;SCIN;ANXA2;SMPD1;APOA1;NEDD4L;DOC2B;GATA2;MERTK
regulation of epithelial cell proliferation (GO:0050678)	10/93	3.778217198534599E-4	0.02632772325905695	0	0	4.065266300805315	32.0387219243403	EPB41L4B;OSR2;SFRP2;HYAL1;AQP11;EPPK1;B2M;BMP6;FGFR2;BMP5
regulation of wound healing (GO:0061041)	7/47	3.9417932277562923E-4	0.026813579170713635	0	0	5.887109375	46.147311446014726	VTN;ANXA1;CLDN3;CAV1;EPPK1;AJAP1;FOXA2
positive regulation of endocytosis (GO:0045807)	7/48	4.5003414258355367E-4	0.028051731544398224	0	0	5.743224932249323	44.25836591786321	VTN;DAB2;TF;SGIP1;SMPD1;NEDD4L;B2M
ear morphogenesis (GO:0042471)	5/23	4.501941934489724E-4	0.028051731544398224	0	0	9.32285659361784	71.84036226349662	OSR2;GSC;NOG;TWIST1;FGFR2
cellular response to iron ion (GO:0071281)	3/6	4.614740576082312E-4	0.028051731544398224	0	0	33.47241379310345	257.10444608760145	TF;B2M;BMP6
epithelial tube branching involved in lung morphogenesis (GO:0060441)	3/6	4.614740576082312E-4	0.028051731544398224	0	0	33.47241379310345	257.10444608760145	NKX2-1;CTSH;FGFR2
glycolipid transport (GO:0046836)	3/6	4.614740576082312E-4	0.028051731544398224	0	0	33.47241379310345	257.10444608760145	NPC2;PSAP;PLTP
response to estrogen (GO:0043627)	6/35	4.721876364045108E-4	0.028105001608493486	0	0	6.952010996234985	53.2394325893804	BCAS3;AR;CITED2;CAV1;CITED4;TRIM24
negative regulation of cell motility (GO:2000146)	11/114	5.021585362666995E-4	0.02927891710436654	0	0	3.60604929051531	27.393694851940246	PTPRU;CLDN3;SFRP2;CDH1;CITED2;CCDC125;NOG;NKX2-1;EPPK1;THY1;SLURP1
extracellular matrix organization (GO:0030198)	20/300	5.45219411334491E-4	0.030968881366427878	0	0	2.4279370718091853	18.244301571740685	FBN2;COLGALT2;ELN;HTRA1;CTSV;NPNT;COL1A1;MMP11;SCUBE3;VTN;ADAMTS14;COL3A1;OPTC;CDH1;CTSK;COL6A1;COL8A2;ITGB8;COL6A3;ITGA6
positive regulation of bone mineralization (GO:0030501)	6/36	5.528221734994126E-4	0.030968881366427878	0	0	6.719930675909879	50.40266649288579	FBN2;OSR2;NELL1;FZD9;TMEM119;BMP6
sequestering of extracellular ligand from receptor (GO:0035581)	4/14	5.666129896447865E-4	0.03113102521952221	0	0	13.407253886010363	100.23040505409125	FBN2;NOG;CHRDL1;LTBP1
cellular calcium ion homeostasis (GO:0006874)	12/136	6.401908603438501E-4	0.034093523921776496	0	0	3.269815264674312	24.045385059845497	CALB2;SCGN;CXCL12;EDN3;CHRNA7;CAV1;MCUB;CDH23;FZD9;ATP2A3;ATP2C2;ATP1B1
regulation of epithelial cell migration (GO:0010632)	7/51	6.563331521518051E-4	0.034093523921776496	0	0	5.350812815656566	39.21526193319533	BMPER;RAB25;HYAL1;ENPP2;CTSH;EMP2;GLUL
gonad development (GO:0008406)	7/51	6.563331521518051E-4	0.034093523921776496	0	0	5.350812815656566	39.21526193319533	AR;TFAP2C;FGF8;IRX5;BASP1;KIT;GATA4
epithelial cell differentiation (GO:0030855)	10/101	7.303413406490447E-4	0.03527017471029695	0	0	3.7063460100109316	26.767225484811593	DAB2;UPK1B;ANXA1;BASP1;ANXA7;TPP1;GLI1;FGFR2;PCK2;CTSB
negative regulation of BMP signaling pathway (GO:0030514)	7/52	7.39655873150951E-4	0.03527017471029695	0	0	5.231635802469135	37.716565482266176	SMAD1;SKOR2;BMPER;BAMBI;NOG;WNT1;CHRDL1
embryonic cranial skeleton morphogenesis (GO:0048701)	4/15	7.549309351322182E-4	0.03527017471029695	0	0	12.187784581566966	87.61657310279239	IRX5;LHX1;TWIST1;FGFR2
negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512)	8/68	7.888245979852775E-4	0.03527017471029695	0	0	4.488579710144927	32.0707519807196	FBN2;SKOR2;WFIKKN1;BAMBI;CAV1;NKX2-1;PMEPA1;LTBP1
axon ensheathment in central nervous system (GO:0032291)	3/7	7.900914180815557E-4	0.03527017471029695	0	0	25.10301724137931	179.31993693981232	CNTNAP1;PLP1;HES5
glandular epithelial cell development (GO:0002068)	3/7	7.900914180815557E-4	0.03527017471029695	0	0	25.10301724137931	179.31993693981232	PAX6;BMP6;BMP5
intermediate filament bundle assembly (GO:0045110)	3/7	7.900914180815557E-4	0.03527017471029695	0	0	25.10301724137931	179.31993693981232	KRT14;PKP2;EPPK1
positive regulation of gastrulation (GO:2000543)	3/7	7.900914180815557E-4	0.03527017471029695	0	0	25.10301724137931	179.31993693981232	LHX1;OTX2;FOXA2
positive regulation of vesicle fusion (GO:0031340)	3/7	7.900914180815557E-4	0.03527017471029695	0	0	25.10301724137931	179.31993693981232	ANXA1;ANXA2;DOC2B
positive regulation of epithelial cell proliferation (GO:0050679)	11/123	9.513670705687804E-4	0.039608593534194304	0	0	3.314732142857143	23.062615447287687	STAT5A;OSR2;NRAS;HYAL1;MST1;CDH13;VEGFC;F3;BMP6;FGFR2;BMP5
wound healing (GO:0042060)	8/70	9.575618250330127E-4	0.039608593534194304	0	0	4.343338008415147	30.191064868752203	EPB41L4B;COL3A1;SMPD1;NOG;GATA4;EPPK1;PPL;SYT7
regulation of blood coagulation (GO:0030193)	5/27	9.810426674074417E-4	0.039608593534194304	0	0	7.62621893677257	52.826014813913574	VTN;CAV1;ST3GAL4;TFPI;FOXA2
regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902229)	4/16	9.835088531988064E-4	0.039608593534194304	0	0	11.171560161197467	77.3561715241742	CXCL12;SFRP2;SNAI1;BCL2L1
oligodendrocyte development (GO:0014003)	4/16	9.835088531988064E-4	0.039608593534194304	0	0	11.171560161197467	77.3561715241742	CNTNAP1;PLP1;ZNF488;HES5
positive regulation of ossification (GO:0045778)	6/40	9.87214478821865E-4	0.039608593534194304	0	0	5.928127230094811	41.02633506859005	FBN2;OSR2;NELL1;FZD9;TMEM119;BMP6
positive regulation of gene expression (GO:0010628)	27/482	9.899710128466039E-4	0.039608593534194304	0	0	2.0237726302474504	14.00012492151137	CITED2;TWIST1;GATA2;EPB41L4B;WNT6;FGF8;CUX2;NKX2-1;ITGB8;CTSH;OSR2;SMAD1;EPHX2;NOG;PAX6;ANK3;KLF4;WNT16;F3;BMP6;ERN1;AR;MOV10;CLDN3;TMEM119;PKP3;VIM
neuron development (GO:0048666)	12/143	9.981864663850158E-4	0.039608593534194304	0	0	3.093969331960803	21.37799909729238	SRRM4;BTG2;ATCAY;UNC5A;PBX3;PLP1;NRTN;CNTN4;INSM1;POU3F2;VSX1;PPP1R9B
positive regulation of neuron projection development (GO:0010976)	9/88	0.0010549156239980546	0.04128621832551291	0	0	3.8380893573854364	26.307394744070923	CUX2;RELN;PTK2B;ITGA6;VLDLR;ALKAL1;EPHA3;PACSIN1;BMP5
negative regulation of cell-cell adhesion (GO:0022408)	6/41	0.0011283614471593248	0.043563900736948526	0	0	5.7584550631344396	39.08256970412461	CDH1;APOA1;MBP;WNT1;KLF4;BMP6
collagen fibril organization (GO:0030199)	9/89	0.001143917715709601	0.043575638850431066	0	0	3.7899172473867595	25.670232527542172	COL1A1;COLGALT2;ADAMTS14;COL3A1;OPTC;COL6A1;COL8A2;COL6A3;ITGA6
keratan sulfate biosynthetic process (GO:0018146)	5/28	0.0011659879558458166	0.043831941971730244	0	0	7.29426809086806	49.26684721676831	ST3GAL4;B3GNT2;CHST1;PRELP;KERA
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	10/108	0.0012284428810493931	0.045305145163119925	0	0	3.440360437368665	23.057322699208033	SMAD1;SKOR2;BMPER;WFIKKN1;BAMBI;CAV1;NOG;NKX2-1;PMEPA1;WNT1
positive regulation of positive chemotaxis (GO:0050927)	4/17	0.0012566849711127081	0.045305145163119925	0	0	10.311677959346353	68.87456374132148	CXCL12;VEGFC;CDH13;F3
negative regulation of cellular process (GO:0048523)	30/566	0.0012760204696914078	0.045305145163119925	0	0	1.9109808102345416	12.734793417812071	PTPRU;BTG2;IFI35;RERG;PPP1R9B;BRINP1;SCIN;FRZB;HYAL1;DACT2;TMEM109;PTK2B;MSX1;WNT1;APOA1;P3H3;KLF4;WNT16;CBFA2T3;SLURP1;BMP5;SSTR5;AR;CLDN3;SFRP2;ALDH1A2;CHMP2A;CDH13;AQP11;INSM1
skeletal system morphogenesis (GO:0048705)	6/42	0.0012844650886288812	0.045305145163119925	0	0	5.598209127671866	37.269589779574865	FBN2;OSR2;HHIP;ALX1;FGFR3;FGFR2
positive regulation of epithelial to mesenchymal transition (GO:0010718)	6/42	0.0012844650886288812	0.045305145163119925	0	0	5.598209127671866	37.269589779574865	COL1A1;DAB2;BAMBI;SNAI1;TWIST1;ALX1
negative regulation of wound healing (GO:0061045)	5/29	0.001375513167566054	0.0479248917041002	0	0	6.989979815455594	46.056476554438866	VTN;CLDN3;EPPK1;TFPI;AJAP1
chordate embryonic development (GO:0043009)	7/58	0.0014305921854153966	0.04808472792625633	0	0	4.6147194989106755	30.22487511528218	COL1A1;ALDH1A2;NOG;DVL1;HES5;FGFR2;BMP5
regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393)	7/58	0.0014305921854153966	0.04808472792625633	0	0	4.6147194989106755	30.22487511528218	DAB2;BMPER;NOG;PMEPA1;INHBC;BMP6;BMP5
eye development (GO:0001654)	7/58	0.0014305921854153966	0.04808472792625633	0	0	4.6147194989106755	30.22487511528218	FBN2;MAB21L2;PBX3;PAX6;PITX2;CHRDL1;HES5
cellular response to glucocorticoid stimulus (GO:0071385)	4/18	0.001578787939353842	0.0500449600289211	0	0	9.574636072045399	61.766914210759126	ANXA1;FAM107A;SSTR5;PCK2
embryonic digit morphogenesis (GO:0042733)	4/18	0.001578787939353842	0.0500449600289211	0	0	9.574636072045399	61.766914210759126	OSR2;NOG;TWIST1;MSX1
embryonic heart tube development (GO:0035050)	4/18	0.001578787939353842	0.0500449600289211	0	0	9.574636072045399	61.766914210759126	FGF8;CITED2;HES1;PITX2
intermediate filament organization (GO:0045109)	4/18	0.001578787939353842	0.0500449600289211	0	0	9.574636072045399	61.766914210759126	KRT14;PKP2;EPPK1;VIM
positive regulation of excitatory postsynaptic potential (GO:2000463)	4/18	0.001578787939353842	0.0500449600289211	0	0	9.574636072045399	61.766914210759126	CUX2;RELN;CHRNA7;PTK2B
regulation of cation transmembrane transport (GO:1904062)	5/30	0.0016115282893457267	0.0500449600289211	0	0	6.710034602076124	43.14936265888716	DPP10;CD63;KCNAB1;KCNAB2;FGF12
regulation of long-term synaptic potentiation (GO:1900271)	5/30	0.0016115282893457267	0.0500449600289211	0	0	6.710034602076124	43.14936265888716	CALB2;SCGN;RELN;CHRNA7;FAM107A
negative regulation of transcription, DNA-templated (GO:0045892)	44/948	0.0016468390036875164	0.05059160251113155	0	0	1.6717536572150984	10.714097974462852	CITED2;NEDD4L;TWIST1;LIMD1;NR2E3;IKZF4;RNF2;CUX2;BASP1;TBX22;SCMH1;NKX2-1;CD38;ALX1;HES1;CRYM;HES5;SAMD11;RUNX1T1;SPDEF;OSR2;TFAP2C;SKOR2;IRX3;CAV1;USP2;NOG;SOX14;ARID5B;PAX6;KLF4;CBFA2T3;BMP6;TLE5;AR;DAB2;SFRP2;ELF3;LHX1;SNAI1;INSM1;ZFPM2;ZMYND11;FGFR2
protein localization to membrane (GO:0072657)	14/195	0.001795122460382723	0.05291737975913	0	0	2.614881200904951	16.533062396058327	DPP10;CAV1;EMP2;ANK3;THY1;ATP1B1;SLC9A3R2;CDH1;EPB41L3;DVL1;PKP2;RAB38;PKP3;PACSIN1
regulation of vesicle fusion (GO:0031338)	3/9	0.0018151568835823382	0.05291737975913	0	0	16.733620689655172	105.61564219465807	ANXA1;ANXA2;DOC2B
type B pancreatic cell differentiation (GO:0003309)	3/9	0.0018151568835823382	0.05291737975913	0	0	16.733620689655172	105.61564219465807	INSM1;BMP6;BMP5
very-low-density lipoprotein particle remodeling (GO:0034372)	3/9	0.0018151568835823382	0.05291737975913	0	0	16.733620689655172	105.61564219465807	APOA1;LCAT;LPL
negative regulation of glial cell differentiation (GO:0045686)	3/9	0.0018151568835823382	0.05291737975913	0	0	16.733620689655172	105.61564219465807	NOG;HES1;HES5
negative regulation of response to DNA damage stimulus (GO:2001021)	5/31	0.001875971617984812	0.05397805888666565	0	0	6.451623635879692	40.50734840259565	CXCL12;SFRP2;SNAI1;TWIST1;BCL2L1
axonogenesis (GO:0007409)	16/240	0.001889326527359666	0.05397805888666565	0	0	2.4178634416729654	15.163714832503523	DRAXIN;UNC5A;SEMA3B;SEMA4C;VSTM2L;ANK3;VLDLR;SEMA4G;RELN;CXCL12;S100A6;NRTN;OTX2;CNTN4;EPHA3;FGFR2
regulation of insulin-like growth factor receptor signaling pathway (GO:0043567)	4/19	0.001954111978293427	0.05527621704934971	0	0	8.935866436384572	55.740321189537724	IGFBP4;IGFBP2;WNT1;BMP5
positive regulation of transcription, DNA-templated (GO:0045893)	52/1183	0.0020812283577126664	0.058172580555390326	0	0	1.583306275299262	9.776594843527132	CITED2;CITED4;GLI1;NR2E3;CDH1;CD38;PITX2;VENTX;BCAS3;OSR2;PAX6;POU3F2;AR;SFRP2;ELF3;RFX5;CDH13;ITGA6;MAPRE3;ZFPM2;EPAS1;SATB2;TWIST1;GATA4;GATA2;DVL1;NKX2-1;ALX1;OTX2;HES1;OTX1;WNT1;RXRG;HES5;SMAD1;AFAP1L2;TFAP2C;MACC1;IRX3;GRHL3;KLF4;BMP6;BMP5;COL1A1;POMC;DAB2;TNIP1;BAMBI;LHX1;SNAI1;FGFR2;FOXA2
regulation of cell differentiation (GO:0045595)	12/156	0.002102897157065077	0.058172580555390326	0	0	2.8127553998832457	17.339059890136294	APC2;AR;FGF8;SCIN;PLEKHB2;EDN3;EMP2;INSM1;KLF4;EPHA3;FGFR2;HES5
response to retinoic acid (GO:0032526)	7/62	0.002117587811606788	0.058172580555390326	0	0	4.278219696969697	26.343042220753045	WNT6;BRINP2;BRINP1;CTSH;PTK2B;RXRG;EPHA3
positive regulation of transcription by RNA polymerase II (GO:0045944)	42/908	0.0022202200588484077	0.0604111305536181	0	0	1.6630352652900924	10.16139320065215	EPAS1;CITED2;SATB2;CITED4;TWIST1;GATA4;GATA2;GLI1;NR2E3;DVL1;NKX2-1;ALX1;OTX2;HES1;OTX1;PITX2;RXRG;VENTX;BCAS3;OSR2;SMAD1;TFAP2C;MACC1;IRX3;PAX6;GRHL3;KLF4;POU3F2;BMP6;BMP5;POMC;AR;DAB2;SFRP2;ELF3;TNIP1;RFX5;CDH13;ITGA6;ZFPM2;FGFR2;FOXA2
positive regulation of cell projection organization (GO:0031346)	10/117	0.0022437521622761156	0.06047547101531003	0	0	3.149516399993476	19.21080831804819	CARMIL2;CUX2;RELN;METRN;DVL1;MAP6;PTK2B;ITGA6;ALKAL1;EPHA3
negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	8/80	0.0022827572219975426	0.06095175124529887	0	0	3.7381642512077295	22.736902802017454	AR;FAS;FAIM2;ITGA6;ZMYND11;RFFL;BMP5;BCL2L1
positive regulation of embryonic development (GO:0040019)	4/20	0.0023868944982532226	0.06314219982879127	0	0	8.376943005181348	50.5779892508304	LHX1;OTX2;WNT1;FOXA2
