Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
positive regulation of cell population proliferation (GO:0008284)	13/474	8.66666340624552E-6	2.3084839800272157E-4	0	0	4.888092655717385	56.975738432882295	PRKCI;NKX2-6;HMGA2;TBX3;TBX2;BAMBI;ID2;TBX20;SSR1;HAS2;ZFPM2;NKX2-5;WNT1
epithelium development (GO:0060429)	7/122	1.1622920704338563E-5	3.027125125663288E-4	0	0	10.1930729550479	115.81911239726753	NKX2-6;HAND1;LOXL3;NKX2-5;TBX5;DACT1;TBX2
neuron differentiation (GO:0030182)	8/174	1.3836731762318049E-5	3.4241414752832504E-4	0	0	8.118216455565854	90.82809767071043	IRX2;LHX2;ID2;WNT9B;EN2;PITX2;WNT1;NEUROG2
positive regulation of transcription by RNA polymerase II (GO:0045944)	18/908	1.39126536037582E-5	3.4241414752832504E-4	0	0	3.588470019951696	40.12882603865152	NKX2-6;EPAS1;HMGA2;GATA4;GATA2;TBX5;ISL1;ARNTL2;TBX3;SMAD7;CSRP3;HHEX;HAND1;PITX2;ZFPM2;NKX2-5;ZFPM1;VENTX
cardiac muscle cell development (GO:0055013)	4/24	1.402378761208157E-5	3.4241414752832504E-4	0	0	32.81818181818182	366.73515957980953	CSRP3;NKX2-6;LRRC10;NKX2-5
circulatory system development (GO:0072359)	7/126	1.4351647502322215E-5	3.432679769943191E-4	0	0	9.848454636091725	109.82647791521221	POPDC2;ID2;HAND1;ZFPM2;TBX5;ISL1;ZFPM1
mesenchymal cell differentiation (GO:0048762)	5/51	1.6420534371346894E-5	3.848973256643712E-4	0	0	17.96105072463768	197.87649908339557	NOG;TBX20;LOXL3;HMGA2;ISL1
positive regulation of nucleic acid-templated transcription (GO:1903508)	13/511	1.9189439232523107E-5	4.3070093846139454E-4	0	0	4.516297332185887	49.05218489317272	HMGA2;GATA4;TBX5;ARNTL2;ACTA2;HHEX;MECOM;LHX2;BAMBI;ID2;NKX2-5;WNT1;MAP3K5
negative regulation of pathway-restricted SMAD protein phosphorylation (GO:0060394)	3/9	1.9477090220523814E-5	4.3070093846139454E-4	0	0	81.43032786885246	883.2154560905539	NOG;SMAD6;SMAD7
pericardium development (GO:0060039)	3/9	1.9477090220523814E-5	4.3070093846139454E-4	0	0	81.43032786885246	883.2154560905539	NKX2-6;TBX20;TBX5
cellular senescence (GO:0090398)	4/27	2.282832448539523E-5	4.954591906830224E-4	0	0	28.533237513474667	304.94921820187864	ID2;HMGA2;TBX3;TBX2
chordate embryonic development (GO:0043009)	5/58	3.0931314513965455E-5	6.59118192915773E-4	0	0	15.583333333333334	161.8133046135479	NKX2-6;NOG;NKX2-5;ISL1;DACT1
negative regulation of DNA-binding transcription factor activity (GO:0043433)	7/143	3.254949006931723E-5	6.81214327879282E-4	0	0	8.609982552342972	88.96478736364514	DAP;ID2;ID1;HAND1;ID3;SIK1;SMAD7
regulation of angiogenesis (GO:0045765)	8/203	4.183112594345005E-5	8.601066597495344E-4	0	0	6.900723208415516	69.5721932977627	HHEX;BMPER;HMGA2;ITGB8;GATA4;GATA2;ISL1;RHOB
positive regulation of vasculature development (GO:1904018)	6/102	4.35863797849411E-5	8.80745467378465E-4	0	0	10.38813025210084	104.30478344602163	HMGA2;ITGB8;GATA4;GATA2;ISL1;RHOB
aortic valve morphogenesis (GO:0003180)	4/32	4.565888330269505E-5	9.069866310298068E-4	0	0	23.43211334120425	234.18786031397667	TBX20;GATA4;NKX2-5;SMAD6
positive regulation of cardiocyte differentiation (GO:1905209)	3/12	5.031615244055088E-5	9.828421776720939E-4	0	0	54.278688524590166	537.2061898786607	GATA4;NKX2-5;TBX5
vasculogenesis (GO:0001570)	4/33	5.170635765552444E-5	9.934401831520434E-4	0	0	22.622969506982045	223.28712117179563	TBX20;HAS2;ITGB8;NKX2-5
embryonic organ development (GO:0048568)	5/66	5.797058421522731E-5	0.0010958310435523614	0	0	13.53415300546448	132.03344260543685	NKX2-6;HAND1;NKX2-5;ZFPM1;TBX2
negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512)	5/68	6.694733337908297E-5	0.0012454329320680199	0	0	13.103174603174603	125.94252957777593	FBN2;WFIKKN1;BAMBI;SMAD6;SMAD7
aortic valve development (GO:0003176)	4/36	7.336191202046122E-5	0.0013027297104239476	0	0	20.498966942148762	195.15233135005118	TBX20;GATA4;NKX2-5;SMAD6
negative regulation of fat cell differentiation (GO:0045599)	4/36	7.336191202046122E-5	0.0013027297104239476	0	0	20.498966942148762	195.15233135005118	GATA2;WNT1;ZFPM2;ZFPM1
embryonic limb morphogenesis (GO:0030326)	4/36	7.336191202046122E-5	0.0013027297104239476	0	0	20.498966942148762	195.15233135005118	NOG;TBX5;TBX3;TBX2
positive regulation of cardiac muscle cell proliferation (GO:0060045)	3/14	8.249254790126899E-5	0.0014217833255924595	0	0	44.4053651266766	417.5348825415287	TBX20;ZFPM2;TBX2
sequestering of extracellular ligand from receptor (GO:0035581)	3/14	8.249254790126899E-5	0.0014217833255924595	0	0	44.4053651266766	417.5348825415287	FBN2;NOG;CER1
regulation of cell population proliferation (GO:0042127)	15/764	8.572816005729072E-5	0.0014561362838716627	0	0	3.482097341910426	32.60750580762394	TES;NKX2-6;SMAD6;TBX5;TBX3;TBX2;HHEX;BAMBI;ID2;FABP7;SSR1;HAS2;NKX2-5;WNT1;CER1
regulation of activin receptor signaling pathway (GO:0032925)	3/16	1.2575687692202364E-4	0.0020758740810227	0	0	37.569987389659524	337.42207031995383	CER1;SMAD7;DACT1
mesenchyme development (GO:0060485)	3/16	1.2575687692202364E-4	0.0020758740810227	0	0	37.569987389659524	337.42207031995383	HMGA2;GATA4;ISL1
regulation of fat cell differentiation (GO:0045598)	5/80	1.454431285294271E-4	0.0023674909255067857	0	0	11.0	97.19297958673125	ID2;ZFPM2;GATA2;WNT1;ZFPM1
positive regulation of cardiac muscle tissue growth (GO:0055023)	3/17	1.5200872914051107E-4	0.0024074896020632296	0	0	34.88466042154567	306.6910250785712	TBX20;ZFPM2;TBX2
muscle tissue morphogenesis (GO:0060415)	3/17	1.5200872914051107E-4	0.0024074896020632296	0	0	34.88466042154567	306.6910250785712	TBX20;NKX2-5;ZFPM1
regulation of membrane depolarization (GO:0003254)	3/18	1.8157922514751762E-4	0.0028001427878011926	0	0	32.557377049180324	280.4433366500785	HCN4;TBX5;SMAD7
embryonic axis specification (GO:0000578)	3/18	1.8157922514751762E-4	0.0028001427878011926	0	0	32.557377049180324	280.4433366500785	SMAD6;WNT1;TBX3
epithelial to mesenchymal transition (GO:0001837)	4/47	2.1066469934393134E-4	0.003184323449936724	0	0	15.24658850663079	129.06607344441736	NOG;LOXL3;HMGA2;TBX3
atrioventricular valve morphogenesis (GO:0003181)	3/19	2.1464296292235597E-4	0.003184323449936724	0	0	30.521004098360656	257.79671555016694	GATA4;SMAD6;ZFPM1
striated muscle cell differentiation (GO:0051146)	3/19	2.1464296292235597E-4	0.003184323449936724	0	0	30.521004098360656	257.79671555016694	POPDC2;SIK1;NKX2-5
transforming growth factor beta receptor signaling pathway (GO:0007179)	5/89	2.4013654673371587E-4	0.0035180004096489375	0	0	9.816964285714286	81.81755344132971	BAMBI;ID1;SMAD6;MAP3K7;SMAD7
generation of neurons (GO:0048699)	7/202	2.819167716656297E-4	0.00407909205422368	0	0	5.9869621903520205	48.93682226425293	IRX2;LHX2;WNT9B;EN2;CCK;WNT1;NEUROG2
regulation of heart contraction (GO:0008016)	5/93	2.9475780702255234E-4	0.00421287987598087	0	0	9.368844696969697	76.16267883430237	HCN4;ABCC9;NKX2-5;SMAD7;TBX2
negative regulation of cardiac muscle cell proliferation (GO:0060044)	2/5	3.827627510597186E-4	0.005156298209678048	0	0	107.70731707317073	847.4514255078432	NOG;TBX5
cell migration involved in gastrulation (GO:0042074)	2/5	3.827627510597186E-4	0.005156298209678048	0	0	107.70731707317073	847.4514255078432	GPC3;CER1
His-Purkinje system development (GO:0003164)	2/5	3.827627510597186E-4	0.005156298209678048	0	0	107.70731707317073	847.4514255078432	ID2;TBX5
sinoatrial node cell differentiation (GO:0060921)	2/5	3.827627510597186E-4	0.005156298209678048	0	0	107.70731707317073	847.4514255078432	ISL1;TBX3
ventricular cardiac muscle cell differentiation (GO:0055012)	2/5	3.827627510597186E-4	0.005156298209678048	0	0	107.70731707317073	847.4514255078432	NKX2-6;NKX2-5
negative regulation of multicellular organismal process (GO:0051241)	7/214	3.9941014481023477E-4	0.005319416928609036	0	0	5.636452959960698	44.108185158761394	ADAMTS5;ID1;WNT9B;PCTP;SMAD6;TBX5;SMAD7
regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	5/100	4.1241552456101665E-4	0.005430910053769792	0	0	8.675438596491228	67.61184992387277	WFIKKN1;BAMBI;NREP;SMAD6;SMAD7
cardiac muscle cell differentiation (GO:0055007)	3/24	4.382232175732551E-4	0.0056439297911632415	0	0	23.24824355971897	179.7736027765765	SIK1;LRRC10;NKX2-5
dorsal/ventral pattern formation (GO:0009953)	3/24	4.382232175732551E-4	0.0056439297911632415	0	0	23.24824355971897	179.7736027765765	NOG;TBX20;CER1
regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393)	4/58	4.7525951985291555E-4	0.006054393013778446	0	0	12.13406795224977	92.84563553242604	BMPER;NOG;SMAD6;SMAD7
regulation of myotube differentiation (GO:0010830)	3/25	4.957156878719137E-4	0.006247083722428848	0	0	22.190387481371086	168.85793118514235	SIK1;NKX2-5;RBM24
nervous system development (GO:0007399)	10/447	5.062485250305759E-4	0.006311949695062075	0	0	3.867873843398667	29.35129433845953	NCKAP1;MARCKSL1;FABP7;NOG;MAB21L2;SOX14;CXCR4;CER1;TBX3;DACT1
positive regulation of glucose import (GO:0046326)	3/26	5.578258717068643E-4	0.006701436352196235	0	0	21.224518888096934	159.0027128459059	PRKCI;C1QTNF12;ARPP19
negative regulation of cardiac muscle cell apoptotic process (GO:0010667)	2/6	5.717949105969484E-4	0.006701436352196235	0	0	80.77642276422765	603.135753588001	GATA4;NKX2-5
negative regulation of cardiac muscle tissue growth (GO:0055022)	2/6	5.717949105969484E-4	0.006701436352196235	0	0	80.77642276422765	603.135753588001	NOG;TBX5
cardiac ventricle formation (GO:0003211)	2/6	5.717949105969484E-4	0.006701436352196235	0	0	80.77642276422765	603.135753588001	HAND1;TBX5
spinal cord motor neuron differentiation (GO:0021522)	2/6	5.717949105969484E-4	0.006701436352196235	0	0	80.77642276422765	603.135753588001	TBX20;ISL1
ventricular cardiac muscle cell development (GO:0055015)	2/6	5.717949105969484E-4	0.006701436352196235	0	0	80.77642276422765	603.135753588001	NKX2-6;NKX2-5
apoptotic process (GO:0006915)	7/231	6.297647206133492E-4	0.00730776487682025	0	0	5.204184322033898	38.35569333265333	NCKAP1;DAP;PAWR;CXCR4;MAP3K7;CIDEC;RHOB
regulation of Wnt signaling pathway (GO:0030111)	5/111	6.648031952593645E-4	0.0076387190670977965	0	0	7.770833333333333	56.85156826076536	HHEX;CCNY;GPC3;CER1;DACT1
cellular response to transforming growth factor beta stimulus (GO:0071560)	5/114	7.502493470005418E-4	0.008536817812472185	0	0	7.5558103975535165	54.36484874751499	BAMBI;ID1;SMAD6;MAP3K7;SMAD7
regulation of gluconeogenesis (GO:0006111)	3/29	7.733186073627941E-4	0.008714705844511488	0	0	18.77269861286255	134.5029956690301	C1QTNF12;SIK1;ARPP19
atrioventricular valve formation (GO:0003190)	2/7	7.972385135183492E-4	0.008732369512556123	0	0	64.6178861788618	461.00704660276057	GATA4;ZFPM1
regulation of striated muscle cell differentiation (GO:0051153)	2/7	7.972385135183492E-4	0.008732369512556123	0	0	64.6178861788618	461.00704660276057	SIK1;RBM24
maintenance of protein location in extracellular region (GO:0071694)	2/7	7.972385135183492E-4	0.008732369512556123	0	0	64.6178861788618	461.00704660276057	FBN2;CER1
artery morphogenesis (GO:0048844)	3/30	8.553395536436244E-4	0.009196861989636035	0	0	18.07650273224044	127.69263274463742	NOG;SMAD7;TBX2
regulation of striated muscle contraction (GO:0006942)	3/30	8.553395536436244E-4	0.009196861989636035	0	0	18.07650273224044	127.69263274463742	HCN4;NKX2-5;SMAD7
negative regulation of osteoblast differentiation (GO:0045668)	3/31	9.426823162370384E-4	0.009990505713391261	0	0	17.43003512880562	121.43124137090496	BAMBI;NOG;SMAD6
negative regulation of apoptotic process (GO:0043066)	10/485	9.461997731966125E-4	0.009990505713391261	0	0	3.551487414187643	24.729208711880883	PRKCI;NKX2-6;UNC5B;HMGA2;GATA4;NKX2-5;WNT1;SMAD6;ISL1;TBX3
positive regulation of glucose transmembrane transport (GO:0010828)	3/32	0.0010354783467752093	0.01060448013926682	0	0	16.82815149802148	115.65806424193524	PRKCI;C1QTNF12;ARPP19
cell migration involved in heart development (GO:0060973)	2/8	0.0010586383756776604	0.01060448013926682	0	0	53.84552845528455	368.8834250894531	PITX2;TBX5
negative regulation of striated muscle cell apoptotic process (GO:0010664)	2/8	0.0010586383756776604	0.01060448013926682	0	0	53.84552845528455	368.8834250894531	GATA4;NKX2-5
negative regulation of T-helper 17 cell differentiation (GO:2000320)	2/8	0.0010586383756776604	0.01060448013926682	0	0	53.84552845528455	368.8834250894531	LOXL3;SMAD7
sequestering of BMP from receptor via BMP binding (GO:0038098)	2/8	0.0010586383756776604	0.01060448013926682	0	0	53.84552845528455	368.8834250894531	NOG;CER1
spleen development (GO:0048536)	2/8	0.0010586383756776604	0.01060448013926682	0	0	53.84552845528455	368.8834250894531	NKX2-5;PITX2
regulation of canonical Wnt signaling pathway (GO:0060828)	7/253	0.0010723583251935158	0.010650880992600005	0	0	4.733464241422075	32.36693153351859	HHEX;CCNY;BAMBI;NOG;GPC3;NKX2-5;DACT1
negative regulation of JNK cascade (GO:0046329)	3/33	0.001133856067885269	0.01116705303833223	0	0	16.266393442622952	110.32081132293622	MECOM;KLHL31;DACT1
striated muscle tissue development (GO:0014706)	3/34	0.0012379409113318332	0.012090556234007573	0	0	15.740877842411422	105.37425038836722	POPDC2;CSRP3;TBX2
embryonic forelimb morphogenesis (GO:0035115)	2/9	0.0013555434918531971	0.013022106331573335	0	0	46.15098722415796	304.76048109474726	TBX5;TBX3
mitral valve morphogenesis (GO:0003183)	2/9	0.0013555434918531971	0.013022106331573335	0	0	46.15098722415796	304.76048109474726	SMAD6;ZFPM1
negative regulation of developmental process (GO:0051093)	4/77	0.0013837650829399211	0.013185143717118599	0	0	8.967281784218272	59.031142279468106	WNT9B;WNT1;CER1;TBX2
negative regulation of signal transduction (GO:0009968)	7/267	0.0014619027100490555	0.013723829129163185	0	0	4.475391134289439	29.21542701492322	HHEX;NOG;GPC3;GATA4;GATA2;CER1;DACT1
regulation of cardiac muscle contraction (GO:0055117)	3/36	0.0014637189770865173	0.013723829129163185	0	0	14.785394932935917	96.50094360946783	HCN4;NKX2-5;SMAD7
transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	5/133	0.0014951802729969547	0.01390754984089231	0	0	6.428059895833333	41.81779826169966	BAMBI;ID1;SMAD6;MAP3K7;SMAD7
axon development (GO:0061564)	4/79	0.0015217005790957596	0.014042780147245906	0	0	8.727272727272727	56.6219063343696	NTNG1;CCK;NREP;ISL1
negative regulation of stress-activated MAPK cascade (GO:0032873)	3/37	0.0015856484609508264	0.014406046482436966	0	0	14.349807135969142	92.50978893631975	MECOM;KLHL31;DACT1
regulation of glucose import (GO:0046324)	3/37	0.0015856484609508264	0.014406046482436966	0	0	14.349807135969142	92.50978893631975	PRKCI;C1QTNF12;ARPP19
negative regulation of transcription by competitive promoter binding (GO:0010944)	2/10	0.0016875070037332125	0.014870362468987406	0	0	40.38008130081301	257.80674959416353	HHEX;SMAD7
forelimb morphogenesis (GO:0035136)	2/10	0.0016875070037332125	0.014870362468987406	0	0	40.38008130081301	257.80674959416353	TBX5;TBX3
response to laminar fluid shear stress (GO:0034616)	2/10	0.0016875070037332125	0.014870362468987406	0	0	40.38008130081301	257.80674959416353	SMAD6;SMAD7
Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation (GO:1904953)	2/10	0.0016875070037332125	0.014870362468987406	0	0	40.38008130081301	257.80674959416353	WNT9B;WNT1
regulation of osteoblast differentiation (GO:0045667)	4/83	0.0018257904940625171	0.01596885417194978	0	0	8.283711685322732	52.23495066401758	FBN2;BAMBI;NOG;SMAD6
positive regulation of cellular process (GO:0048522)	11/625	0.0018867790805340077	0.016380037647302646	0	0	3.026901537230699	18.98740250666037	NKX2-6;BAMBI;SSR1;HMGA2;HAS2;GATA2;NKX2-5;WNT1;ISL1;TBX3;TBX2
regulation of cardiac muscle cell apoptotic process (GO:0010665)	2/11	0.0020540861697512826	0.0174448477604964	0	0	35.89159891598916	222.09449408997813	GATA4;NKX2-5
embryonic eye morphogenesis (GO:0048048)	2/11	0.0020540861697512826	0.0174448477604964	0	0	35.89159891598916	222.09449408997813	FBN2;TBX2
midbrain dopaminergic neuron differentiation (GO:1904948)	2/11	0.0020540861697512826	0.0174448477604964	0	0	35.89159891598916	222.09449408997813	WNT9B;WNT1
