Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
sensory perception of mechanical stimulus (GO:0050954)	4/88	9.224273330153482E-4	0.05111332633532106	0	0	10.03951367781155	70.1611609842257	GRM7;HOMER2;CDH23;SLC26A4
regulation of cell differentiation (GO:0045595)	5/156	0.0010262353523499378	0.05183334066039094	0	0	7.032329274371573	48.39549267295941	ALK;AR;SMOC1;DLL1;HES5
sensory perception of sound (GO:0007605)	4/91	0.0010454707776511973	0.05183334066039094	0	0	9.691856199559794	66.51800025604891	GRM7;HOMER2;CDH23;SLC26A4
positive regulation of dendrite development (GO:1900006)	2/11	0.001269995143403217	0.05945275073515301	0	0	46.048611111111114	307.0863162882841	ALK;BMP7
glycosaminoglycan biosynthetic process (GO:0006024)	4/97	0.0013253797934588251	0.05945275073515301	0	0	9.063829787234043	60.057445775374525	GPC1;PXYLP1;PRELP;DCN
negative regulation of cardiac muscle hypertrophy (GO:0010614)	2/12	0.0015191345837264401	0.06417157104911636	0	0	41.44166666666667	268.9404392083059	BMP10;RGS2
myelination (GO:0042552)	3/48	0.001681641184795943	0.06417157104911636	0	0	13.934736842105263	89.01489085586283	NFASC;GPC1;HES5
regulation of smooth muscle cell proliferation (GO:0048660)	3/49	0.0017849900193857085	0.06417157104911636	0	0	13.63112128146453	86.26240351674598	IGFBP5;APOD;HES5
negative regulation of macrophage derived foam cell differentiation (GO:0010745)	2/13	0.0017896179273712027	0.06417157104911636	0	0	37.672348484848484	238.3059763541143	ABCA1;ITGB3
negative regulation of stem cell differentiation (GO:2000737)	2/13	0.0017896179273712027	0.06417157104911636	0	0	37.672348484848484	238.3059763541143	TCF15;HES5
positive regulation of transcription, DNA-templated (GO:0045893)	14/1183	0.0018393125459937813	0.06417157104911636	0	0	2.6708012546335897	16.821676853447148	EOMES;BMP10;TCF15;CITED4;CHCHD10;BMP7;DLL1;DCN;RGMA;POMC;AR;DDRGK1;NHLH1;HES5
steroid hormone mediated signaling pathway (GO:0043401)	2/15	0.002393774515486871	0.08053341405673689	0	0	31.873397435897434	192.35225186499846	AR;BMP7
glycosaminoglycan catabolic process (GO:0006027)	3/56	0.002620013579167323	0.08510526867502133	0	0	11.8266137040715	70.3042013649396	GPC1;PRELP;DCN
mesenchyme development (GO:0060485)	2/16	0.0027270306349214193	0.08562876193653256	0	0	29.595238095238095	174.7463245947277	BMP7;MEOX1
negative regulation of lipid catabolic process (GO:0050995)	2/18	0.003454866951884673	0.09832138349080898	0	0	25.893229166666668	146.76208059313473	ALK;CIDEA
extracellular matrix organization (GO:0030198)	6/300	0.00359884397773927	0.09832138349080898	0	0	4.349600709849157	24.475823457751524	ADAM19;POSTN;P4HA2;ITGB3;SMOC1;DCN
regulation of insulin-like growth factor receptor signaling pathway (GO:0043567)	2/19	0.0038490389794238887	0.09832138349080898	0	0	24.368872549019606	135.48926886898604	IGFBP5;CILP
regulation of vascular endothelial growth factor signaling pathway (GO:1900746)	2/19	0.0038490389794238887	0.09832138349080898	0	0	24.368872549019606	135.48926886898604	DLL1;DCN
heart trabecula morphogenesis (GO:0061384)	2/19	0.0038490389794238887	0.09832138349080898	0	0	24.368872549019606	135.48926886898604	BMP10;BMP7
BMP signaling pathway (GO:0030509)	3/65	0.003999500085518065	0.09832138349080898	0	0	10.105263157894736	55.79707861180505	BMP10;BMP7;RGMA
extracellular structure organization (GO:0043062)	5/216	0.0042267241318470075	0.09832138349080898	0	0	5.01732660653315	27.426353029187073	ADAM19;POSTN;ITGB3;SMOC1;DCN
negative regulation of lipid storage (GO:0010888)	2/20	0.0042631105931237815	0.09832138349080898	0	0	23.01388888888889	125.60419474591951	ABCA1;ITGB3
mesoderm development (GO:0007498)	2/20	0.0042631105931237815	0.09832138349080898	0	0	23.01388888888889	125.60419474591951	TCF15;TBX6
mesoderm formation (GO:0001707)	2/20	0.0042631105931237815	0.09832138349080898	0	0	23.01388888888889	125.60419474591951	EOMES;ITGB3
external encapsulating structure organization (GO:0045229)	5/217	0.0043099267405908685	0.09832138349080898	0	0	4.99340637046054	27.198257454752895	ADAM19;POSTN;ITGB3;SMOC1;DCN
cellular calcium ion homeostasis (GO:0006874)	4/136	0.004511835486846935	0.09832138349080898	0	0	6.373307543520309	34.42256052606399	SCGN;CCDC47;CDH23;ATP2C2
regulation of transcription by RNA polymerase II (GO:0006357)	20/2206	0.0046856275300032595	0.09832138349080898	0	0	2.078025664484951	11.144982424067434	EOMES;TCF15;DLX6;CITED4;PRDM12;TBX6;ARID3C;MEOX1;DLL1;DCN;RGMA;POMC;AR;DDRGK1;TBX22;NHLH1;NOTO;NKX3-2;HES5;SPDEF
cellular response to steroid hormone stimulus (GO:0071383)	2/21	0.004696881376949473	0.09832138349080898	0	0	21.801535087719298	116.87490168066948	AR;BMP7
regulation of lipid catabolic process (GO:0050994)	2/21	0.004696881376949473	0.09832138349080898	0	0	21.801535087719298	116.87490168066948	ALK;CIDEA
cellular response to BMP stimulus (GO:0071773)	3/71	0.005123899012056436	0.1049285406381992	0	0	9.210835913312694	48.57647122513271	BMP10;BMP7;RGMA
cell morphogenesis involved in differentiation (GO:0000904)	3/72	0.005327895085484729	0.10678462064950243	0	0	9.076887871853547	47.51568389144995	NTNG2;ITGB3;DACT2
regulation of cardiac muscle hypertrophy (GO:0010611)	2/24	0.006114406284999336	0.11904695238464104	0	0	18.825757575757574	95.95691213064545	BMP10;RGS2
regulation of BMP signaling pathway (GO:0030510)	3/76	0.006192463552916572	0.11904695238464104	0	0	8.577793799567411	43.613125927492746	PCSK6;NBL1;HES5
brain development (GO:0007420)	4/150	0.006366132264572346	0.11993793186454299	0	0	5.758088020985135	29.11728745499356	EOMES;APOD;HES5;SLC6A4
axonogenesis (GO:0007409)	5/240	0.006562712798782264	0.12001439516396652	0	0	4.499428048501487	22.615705683875316	NTNG2;DRAXIN;SEMA7A;GPC1;CNTN2
peripheral nervous system development (GO:0007422)	2/25	0.006624998459157387	0.12001439516396652	0	0	18.006340579710145	90.33610260135455	NFASC;GPC1
glial cell development (GO:0021782)	2/26	0.007154309299426063	0.12715772377470475	0	0	17.255208333333332	85.24142635656123	DLL1;HES5
calcium-ion regulated exocytosis (GO:0017156)	2/27	0.007702146959470626	0.12956111492538092	0	0	16.564166666666665	80.60547812798312	DOC2B;SYT6
chondroitin sulfate proteoglycan biosynthetic process (GO:0050650)	2/27	0.007702146959470626	0.12956111492538092	0	0	16.564166666666665	80.60547812798312	PXYLP1;DCN
monovalent inorganic cation homeostasis (GO:0055067)	2/27	0.007702146959470626	0.12956111492538092	0	0	16.564166666666665	80.60547812798312	SLC12A3;SLC26A4
positive regulation of cell differentiation (GO:0045597)	5/258	0.00882380017639066	0.14342264819418907	0	0	4.175485570997492	19.75131043127612	AR;TCF15;GPC1;NBL1;BMP7
glial cell differentiation (GO:0010001)	2/29	0.008852642320630742	0.14342264819418907	0	0	15.335648148148149	72.49221144466206	GPC1;HES5
sodium ion transmembrane transport (GO:0035725)	3/87	0.008982947179890823	0.14342264819418907	0	0	7.450375939849624	35.10935465205669	SLC12A3;SLC6A14;SLC6A4
regulation of protein localization to membrane (GO:1905475)	2/30	0.009454923277187449	0.14490164230406186	0	0	14.787202380952381	68.92639891921714	AR;GPC1
regulation of endothelial cell migration (GO:0010594)	3/89	0.009557153892529093	0.14490164230406186	0	0	7.276376988984088	33.83853874231892	BMP10;ITGB3;DCN
sodium ion transport (GO:0006814)	3/90	0.009852116958217177	0.14490164230406186	0	0	7.192377495462795	33.22927978001314	SLC12A3;SLC6A14;SLC6A4
neuron projection development (GO:0031175)	4/171	0.00999969275228646	0.14490164230406186	0	0	5.028666072111097	23.158017577564756	GRM7;PRDM12;NBL1;BMP7
regulation of calcium ion-dependent exocytosis (GO:0017158)	2/31	0.010074977542143497	0.14490164230406186	0	0	14.276580459770114	65.6394396936512	DOC2B;SYT6
regulation of macrophage derived foam cell differentiation (GO:0010743)	2/31	0.010074977542143497	0.14490164230406186	0	0	14.276580459770114	65.6394396936512	ABCA1;ITGB3
positive regulation of transport (GO:0051050)	3/91	0.01015234436525274	0.14490164230406186	0	0	7.110287081339713	32.6365776845149	CHCHD10;DOC2B;DLL1
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	3/92	0.010457853694489278	0.14703430119714775	0	0	7.030041395623892	32.05981507360173	BMP10;BMP7;HES5
positive regulation of developmental process (GO:0051094)	4/177	0.011241305666151606	0.15297632620012477	0	0	4.85278563522322	21.780079729510604	ALK;AR;BMP7;DCN
negative regulation of smooth muscle cell proliferation (GO:0048662)	2/33	0.011367667552026258	0.15297632620012477	0	0	13.354166666666666	59.786365565191836	IGFBP5;APOD
negative chemotaxis (GO:0050919)	2/33	0.011367667552026258	0.15297632620012477	0	0	13.354166666666666	59.786365565191836	SEMA7A;ITGB3
negative regulation of cytokine production (GO:0001818)	4/182	0.012348771578769535	0.15713259796555737	0	0	4.7152761176189335	20.71986013036019	HOMER2;CIDEA;APOD;DLL1
negative regulation of epithelial cell migration (GO:0010633)	2/35	0.012729248928902705	0.15713259796555737	0	0	12.543560606060606	54.738252928694735	BMP10;DCN
response to estrogen (GO:0043627)	2/35	0.012729248928902705	0.15713259796555737	0	0	12.543560606060606	54.738252928694735	AR;CITED4
regulation of cardiac muscle contraction (GO:0055117)	2/36	0.013435422414686402	0.15713259796555737	0	0	12.174019607843137	52.46832740335703	BMP10;RGS2
positive regulation of transcription by RNA polymerase II (GO:0045944)	10/908	0.013481072517965757	0.15713259796555737	0	0	2.404839036242154	10.356363828931723	EOMES;POMC;AR;TCF15;DDRGK1;NHLH1;CITED4;DLL1;DCN;RGMA
regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143)	2/37	0.014158279629955604	0.15713259796555737	0	0	11.825595238095238	50.34694777140265	AR;DDRGK1
negative regulation of endothelial cell migration (GO:0010596)	2/38	0.014897643619168599	0.15713259796555737	0	0	11.496527777777779	48.360744502255336	BMP10;DCN
connective tissue development (GO:0061448)	2/38	0.014897643619168599	0.15713259796555737	0	0	11.496527777777779	48.360744502255336	DDRGK1;HES5
regulation of cell migration (GO:0030334)	6/408	0.015181289872788531	0.15713259796555737	0	0	3.163530175210902	13.247888547366692	NTNG2;KANK1;SEMA7A;BMP10;IGFBP5;DDRGK1
protein processing (GO:0016485)	3/106	0.01529793339062727	0.15713259796555737	0	0	6.070209504343382	25.37370355656283	ADAM19;TMPRSS2;PCSK6
regulation of dendrite development (GO:0050773)	2/39	0.01565333872073463	0.15713259796555737	0	0	11.185247747747749	46.49786957643177	ALK;BMP7
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	3/108	0.016076261912657753	0.15713259796555737	0	0	5.953984962406015	24.59240802131859	CILP;CIDEA;NBL1
sulfur compound catabolic process (GO:0044273)	2/40	0.01642519057473832	0.15713259796555737	0	0	10.890350877192983	44.74778866221147	PRELP;DCN
modulation of chemical synaptic transmission (GO:0050804)	3/109	0.016473653629171425	0.15713259796555737	0	0	5.897517378351539	24.215164624597787	GRM7;GRIK3;NPTX1
regulation of cell development (GO:0060284)	2/41	0.01721302610437863	0.15713259796555737	0	0	10.610576923076923	43.10110621282299	DLL1;HES5
generation of neurons (GO:0048699)	4/202	0.017468574645306864	0.15713259796555737	0	0	4.234687298517086	17.139269035104174	TAFA3;NOTO;DLL1;HES5
axon guidance (GO:0007411)	4/203	0.01775443697984009	0.15713259796555737	0	0	4.213193627713033	16.9838883533517	DRAXIN;SEMA7A;GPC1;CNTN2
regulation of nervous system development (GO:0051960)	2/42	0.018016673506611187	0.15713259796555737	0	0	10.344791666666667	41.54941756434022	DLL1;HES5
negative regulation of cell motility (GO:2000146)	3/114	0.01854315120286132	0.15713259796555737	0	0	5.630440967283072	22.45225475502712	KANK1;BMP10;IGFBP5
positive regulation of cellular component organization (GO:0051130)	3/114	0.01854315120286132	0.15713259796555737	0	0	5.630440967283072	22.45225475502712	AR;BMP7;DLL1
negative regulation of cellular process (GO:0048523)	7/566	0.021244913195596373	0.15713259796555737	0	0	2.6617586349250035	10.252130149591462	AR;BMP10;FHL1;DACT2;WFDC1;BMP7;DLL1
negative regulation of tumor necrosis factor production (GO:0032720)	2/46	0.02138599014418642	0.15713259796555737	0	0	9.402462121212121	36.15264773593796	POMC;CIDEA
regulation of synaptic transmission, glutamatergic (GO:0051966)	2/46	0.02138599014418642	0.15713259796555737	0	0	9.402462121212121	36.15264773593796	GRM7;GRIK3
positive regulation of smooth muscle cell proliferation (GO:0048661)	2/46	0.02138599014418642	0.15713259796555737	0	0	9.402462121212121	36.15264773593796	IGFBP5;HES5
epithelium development (GO:0060429)	3/122	0.02214159504385326	0.15713259796555737	0	0	5.249800973020787	20.003302529537795	MEOX1;DLL1;HES5
epithelial to mesenchymal transition (GO:0001837)	2/47	0.02226616408215382	0.15713259796555737	0	0	9.193055555555556	34.97669950050644	EOMES;BMP7
positive regulation of cell-cell adhesion (GO:0022409)	2/47	0.02226616408215382	0.15713259796555737	0	0	9.193055555555556	34.97669950050644	ADAM19;BMP7
positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862)	2/47	0.02226616408215382	0.15713259796555737	0	0	9.193055555555556	34.97669950050644	BMP10;BMP7
negative regulation of MAP kinase activity (GO:0043407)	2/48	0.023161145475269283	0.15713259796555737	0	0	8.992753623188406	33.86022788297273	RGS2;BMP7
negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	2/48	0.023161145475269283	0.15713259796555737	0	0	8.992753623188406	33.86022788297273	POMC;CIDEA
substrate adhesion-dependent cell spreading (GO:0034446)	2/48	0.023161145475269283	0.15713259796555737	0	0	8.992753623188406	33.86022788297273	NTNG2;ITGB3
regulation of phosphorylation (GO:0042325)	3/125	0.023582380188662676	0.15713259796555737	0	0	5.11993097497843	19.18568923922896	AR;ROPN1L;BMP7
negative regulation of catabolic process (GO:0009895)	2/49	0.02407077124651168	0.15713259796555737	0	0	8.800975177304965	32.79909572461701	ALK;CIDEA
aminoglycan biosynthetic process (GO:0006023)	2/49	0.02407077124651168	0.15713259796555737	0	0	8.800975177304965	32.79909572461701	GPC1;PXYLP1
negative regulation of cell growth (GO:0030308)	3/126	0.02407372145523509	0.15713259796555737	0	0	5.078048780487805	18.924031419782978	BMP10;FHL1;WFDC1
negative regulation of growth (GO:0045926)	3/126	0.02407372145523509	0.15713259796555737	0	0	5.078048780487805	18.924031419782978	BMP10;FHL1;WFDC1
protein polyufmylation (GO:1990564)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	DDRGK1
pyrimidine nucleoside transport (GO:0015864)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	SLC28A3
atrial cardiac muscle tissue morphogenesis (GO:0055009)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	BMP10
negative regulation of IRE1-mediated unfolded protein response (GO:1903895)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	DDRGK1
regulation of cell proliferation involved in heart morphogenesis (GO:2000136)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	BMP10
negative regulation of lipid transport (GO:0032369)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	ITGB3
regulation of cellular response to vascular endothelial growth factor stimulus (GO:1902547)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	DLL1
cardiac muscle cell proliferation (GO:0060038)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	BMP10
negative regulation of organ growth (GO:0046621)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	SLC6A4
regulation of glomerular mesangial cell proliferation (GO:0072124)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	BMP7
negative regulation of T cell migration (GO:2000405)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	APOD
cellular response to testosterone stimulus (GO:0071394)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	AR
cellular response to vitamin (GO:0071295)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	POSTN
regulation of integrin biosynthetic process (GO:0045113)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	AR
nucleoside transport (GO:0015858)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	SLC28A3
determination of dorsal/ventral asymmetry (GO:0048262)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	NBL1
endodermal cell fate specification (GO:0001714)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	EOMES
positive regulation of cardiac muscle contraction (GO:0060452)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	RGS2
positive regulation of cell proliferation involved in heart morphogenesis (GO:2000138)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	BMP10
glomerular visceral epithelial cell migration (GO:0090521)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	KANK1
histone citrullination (GO:0036414)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	PADI3
positive regulation of metallopeptidase activity (GO:1905050)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	DDRGK1
positive regulation of mitochondrial depolarization (GO:0051901)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	DCN
Schwann cell differentiation (GO:0014037)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	GPC1
serotonin transport (GO:0006837)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	SLC6A4
serotonin uptake (GO:0051610)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	SLC6A4
striated muscle cell proliferation (GO:0014855)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	BMP10
uridine transport (GO:0015862)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	SLC28A3
ventricular cardiac muscle cell differentiation (GO:0055012)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	BMP10
protein citrullination (GO:0018101)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	PADI3
protein K69-linked ufmylation (GO:1990592)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	DDRGK1
protein localization to axon (GO:0099612)	1/5	0.024263309113639643	0.15713259796555737	0	0	51.28350515463917	190.71258524794393	CNTN2
sensory perception (GO:0007600)	2/51	0.025933309647663022	0.15713259796555737	0	0	8.440901360544217	30.828088273635288	CDH23;PRDM12
cartilage development (GO:0051216)	2/52	0.02688590215423031	0.15713259796555737	0	0	8.271666666666667	29.91161399551651	DDRGK1;HES5
plasma membrane bounded cell projection morphogenesis (GO:0120039)	2/52	0.02688590215423031	0.15713259796555737	0	0	8.271666666666667	29.91161399551651	NBL1;BMP7
positive regulation of developmental growth (GO:0048639)	2/52	0.02688590215423031	0.15713259796555737	0	0	8.271666666666667	29.91161399551651	SEMA7A;DLL1
transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	3/133	0.02766807070248118	0.15713259796555737	0	0	4.802914979757085	17.230343242261974	BMP10;BMP7;RGMA
glycosaminoglycan metabolic process (GO:0030203)	2/54	0.028832942410493154	0.15713259796555737	0	0	7.952724358974359	28.202243080795174	GPC1;PXYLP1
negative regulation of anion transport (GO:1903792)	1/6	0.02904559756492306	0.15713259796555737	0	0	41.02474226804124	145.18198263769264	GRM7
negative regulation of astrocyte differentiation (GO:0048712)	1/6	0.02904559756492306	0.15713259796555737	0	0	41.02474226804124	145.18198263769264	HES5
protein ufmylation (GO:0071569)	1/6	0.02904559756492306	0.15713259796555737	0	0	41.02474226804124	145.18198263769264	DDRGK1
purine nucleobase transport (GO:0006863)	1/6	0.02904559756492306	0.15713259796555737	0	0	41.02474226804124	145.18198263769264	SLC28A3
astrocyte development (GO:0014002)	1/6	0.02904559756492306	0.15713259796555737	0	0	41.02474226804124	145.18198263769264	DLL1
negative regulation of hematopoietic progenitor cell differentiation (GO:1901533)	1/6	0.02904559756492306	0.15713259796555737	0	0	41.02474226804124	145.18198263769264	TCF15
regulation of cardiac muscle hypertrophy in response to stress (GO:1903242)	1/6	0.02904559756492306	0.15713259796555737	0	0	41.02474226804124	145.18198263769264	BMP10
negative regulation of lamellipodium organization (GO:1902744)	1/6	0.02904559756492306	0.15713259796555737	0	0	41.02474226804124	145.18198263769264	KANK1
negative regulation of monocyte chemotaxis (GO:0090027)	1/6	0.02904559756492306	0.15713259796555737	0	0	41.02474226804124	145.18198263769264	NBL1
negative regulation of SMAD protein signal transduction (GO:0060392)	1/6	0.02904559756492306	0.15713259796555737	0	0	41.02474226804124	145.18198263769264	CILP
regulation of pro-B cell differentiation (GO:2000973)	1/6	0.02904559756492306	0.15713259796555737	0	0	41.02474226804124	145.18198263769264	HES5
equilibrioception (GO:0050957)	1/6	0.02904559756492306	0.15713259796555737	0	0	41.02474226804124	145.18198263769264	CDH23
regulation of response to reactive oxygen species (GO:1901031)	1/6	0.02904559756492306	0.15713259796555737	0	0	41.02474226804124	145.18198263769264	BMP7
regulation of sarcomere organization (GO:0060297)	1/6	0.02904559756492306	0.15713259796555737	0	0	41.02474226804124	145.18198263769264	BMP10
regulation of superoxide metabolic process (GO:0090322)	1/6	0.02904559756492306	0.15713259796555737	0	0	41.02474226804124	145.18198263769264	BMP7
positive regulation of I-kappaB phosphorylation (GO:1903721)	1/6	0.02904559756492306	0.15713259796555737	0	0	41.02474226804124	145.18198263769264	DDRGK1
response to testosterone (GO:0033574)	1/6	0.02904559756492306	0.15713259796555737	0	0	41.02474226804124	145.18198263769264	AR
positive regulation of microglial cell activation (GO:1903980)	1/6	0.02904559756492306	0.15713259796555737	0	0	41.02474226804124	145.18198263769264	TAFA3
ventricular cardiac muscle cell development (GO:0055015)	1/6	0.02904559756492306	0.15713259796555737	0	0	41.02474226804124	145.18198263769264	BMP10
negative regulation of amino acid transport (GO:0051956)	1/6	0.02904559756492306	0.15713259796555737	0	0	41.02474226804124	145.18198263769264	GRM7
positive regulation of cell population proliferation (GO:0008284)	6/474	0.029095705325900507	0.15713259796555737	0	0	2.7081939799331103	9.579328143859827	AR;BMP10;DDRGK1;TBX6;DLL1;HES5
neuron projection morphogenesis (GO:0048812)	3/140	0.031532787338633204	0.15713259796555737	0	0	4.5558970418747595	15.748494166227173	NTNG2;NBL1;BMP7
protein localization to organelle (GO:0033365)	3/142	0.032686413553661135	0.15713259796555737	0	0	4.489890193108671	15.358997403129923	DDRGK1;CCDC47;BMP7
chordate embryonic development (GO:0043009)	2/58	0.032890086364990495	0.15713259796555737	0	0	7.383184523809524	25.210503691706613	BMP7;HES5
regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393)	2/58	0.032890086364990495	0.15713259796555737	0	0	7.383184523809524	25.210503691706613	BMP10;BMP7
eye development (GO:0001654)	2/58	0.032890086364990495	0.15713259796555737	0	0	7.383184523809524	25.210503691706613	SMOC1;HES5
positive regulation of mitochondrion organization (GO:0010822)	2/58	0.032890086364990495	0.15713259796555737	0	0	7.383184523809524	25.210503691706613	CHCHD10;DCN
negative regulation of DNA-binding transcription factor activity (GO:0043433)	3/143	0.03327143100473738	0.15713259796555737	0	0	4.457593984962406	15.169442749595763	EOMES;TBX6;BMP7
negative regulation of epidermal cell differentiation (GO:0045605)	1/7	0.033804686617199584	0.15713259796555737	0	0	34.18556701030928	115.79184255951503	DLL1
axon ensheathment in central nervous system (GO:0032291)	1/7	0.033804686617199584	0.15713259796555737	0	0	34.18556701030928	115.79184255951503	HES5
negative regulation of low-density lipoprotein receptor activity (GO:1905598)	1/7	0.033804686617199584	0.15713259796555737	0	0	34.18556701030928	115.79184255951503	ITGB3
negative regulation of oligodendrocyte differentiation (GO:0048715)	1/7	0.033804686617199584	0.15713259796555737	0	0	34.18556701030928	115.79184255951503	HES5
negative regulation of protein import (GO:1904590)	1/7	0.033804686617199584	0.15713259796555737	0	0	34.18556701030928	115.79184255951503	APOD
negative regulation of protein import into nucleus (GO:0042308)	1/7	0.033804686617199584	0.15713259796555737	0	0	34.18556701030928	115.79184255951503	APOD
negative regulation of ruffle assembly (GO:1900028)	1/7	0.033804686617199584	0.15713259796555737	0	0	34.18556701030928	115.79184255951503	KANK1
