Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Wnt signaling pathway	17/166	0.0012441873270789786	0.015637660801887675	0	0	2.4691704207655296	16.516954315751857	FZD3;WNT5B;CTBP2;FZD5;WNT3A;FZD7;WNT8A;FZD8;FZD10;SFRP1;CCND1;MYC;ROR2;RSPO1;GPC4;NOTUM;PLCB1
Platelet activation	14/124	0.0012873824384808355	0.015637660801887675	0	0	2.7506257110352674	18.30581085585322	SYK;SRC;ITPR1;RASGRP1;GP5;MYLK3;MYLK;MYL12B;PIK3R5;RAP1B;MAPK11;PIK3CA;PLCB1;PRKG1
Melanoma	10/72	0.0013031384001573063	0.015637660801887675	0	0	3.4787929711759764	23.109551331316318	FGF16;CCND1;PIK3CA;PDGFD;FGF19;FGF1;FGF2;MET;FGF3;FGFR1
Hepatocellular carcinoma	17/168	0.0014188109244012512	0.01631632563061439	0	0	2.4362091384680515	15.976503942422958	SHC4;FZD3;WNT5B;FZD5;TXNRD3;WNT3A;FZD7;IGF2;WNT8A;FZD8;FZD10;TGFBR2;CCND1;PIK3CA;RPS6KB1;MYC;MET
Cushing syndrome	16/155	0.0015723112557794578	0.017358316263805212	0	0	2.4895859822974002	16.07079685510353	FZD3;WNT5B;FZD5;WNT3A;FZD7;ITPR1;WNT8A;FZD8;FZD10;CACNA1C;RAP1B;RASD1;CCND1;CCNE1;PLCB1;ATF4
Basal cell carcinoma	9/63	0.001837631945703019	0.019507169885155124	0	0	3.5921945701357467	22.628230511276378	BMP4;FZD3;WNT5B;FZD5;WNT3A;FZD7;WNT8A;FZD8;FZD10
Glycosaminoglycan biosynthesis	8/53	0.0022788868330232775	0.023295287626460166	0	0	3.8291525423728814	23.296825163806947	EXT1;B3GNT7;CHSY1;GLCE;CHST15;HS3ST5;CHST14;EXTL3
Transcriptional misregulation in cancer	18/192	0.00245677797595282	0.024216811477249228	0	0	2.238384236453202	13.450237230690758	NGFR;JMJD1C;HMGA2;ETV1;MLLT1;BMI1;ETV4;KLF3;DUSP6;ETV5;TGFBR2;PER2;SIX4;PAX7;MYC;TLX1;ATM;MET
Thyroid hormone signaling pathway	13/121	0.0029418797846512503	0.027998580019439487	0	0	2.5987689393939393	15.147461459498746	MED1;SRC;NCOA3;SLC2A1;SLC16A10;BMP4;CCND1;PIK3CA;MYC;RCAN2;PLCB1;PLCD4;PFKP
Renal cell carcinoma	9/69	0.0034708958598315813	0.03193224191045055	0	0	3.2319570135746605	18.30367966014671	RAP1B;EGLN1;EGLN3;PIK3CA;SLC2A1;PTPN11;ETS1;MET;PAK2
Tight junction	16/169	0.0037768636991289714	0.033626270353535354	0	0	2.2601113421423302	12.608847752294949	ACTR2;TUBAL3;SRC;MSN;CLDN1;MYL12B;TIAM1;SLC9A3R1;DLG1;CCND1;CTTN;ERBB2;AMOTL2;EZR;MAP3K5;TJP2
mRNA surveillance pathway	11/98	0.004291062208486748	0.0370104115481982	0	0	2.7265618891234653	14.863091361382535	GLE1;PNN;SMG1;RNGTT;NCBP1;WDR82;MSI1;ETF1;SMG7;GSPT2;WDR33
Cholinergic synapse	12/113	0.004603649012976728	0.03850324629035081	0	0	2.563153931738236	13.792090437532138	CHRM2;GNAO1;PIK3CA;CHRNA4;ITPR1;BCL2;GNB4;CACNA1C;PLCB1;KCNJ2;ATF4;PIK3R5
Bacterial invasion of epithelial cells	9/77	0.007210532779814433	0.05853256021261128	0	0	2.8505290125099814	14.059414644253632	SHC4;ACTR2;CTTN;PIK3CA;SRC;CLTC;ELMO1;CTNNA1;MET
mTOR signaling pathway	14/154	0.009179269737710024	0.07167754586934728	0	0	2.1577929465301477	10.1217916106022	FZD3;SEH1L;WNT5B;FZD5;IRS1;WNT3A;FZD7;WNT8A;FZD8;FZD10;RPTOR;PIK3CA;RPS6KB1;FNIP2
RNA transport	16/186	0.009349245113393124	0.07167754586934728	0	0	2.032275806559796	9.495726755596936	NDC1;EIF5B;SEH1L;NCBP1;NUP153;EIF2S2;SNUPN;GLE1;PNN;XPOT;NUP50;XPO5;GEMIN5;KPNB1;NUP58;EIF4G1
Cellular senescence	14/156	0.010222783341125315	0.07625643789596181	0	0	2.127177169959461	9.749143092872709	ITPR1;ETS1;ZFP36L1;TGFBR2;MAPK11;RAD50;RBL1;CCND1;PIK3CA;CCNE1;MYC;ATM;MCU;ATR
Circadian entrainment	10/97	0.011311146923915097	0.07958020349727327	0	0	2.4758855000585775	11.096836082137083	GNAO1;PER2;ADCYAP1;RASD1;PER3;ITPR1;GNB4;CACNA1C;PLCB1;PRKG1
RNA polymerase	5/31	0.011348901210886239	0.07958020349727327	0	0	4.132233194733195	18.50676152547549	POLR3A;POLR3B;POLR2B;POLR1A;POLR3E
Renin secretion	8/69	0.011533362825691777	0.07958020349727327	0	0	2.82241363341669	12.59505281269069	ADCYAP1;ADRB3;PDE3B;ITPR1;CLCA2;CACNA1C;PLCB1;KCNJ2
Relaxin signaling pathway	12/129	0.012818466328955091	0.08629016358028305	0	0	2.2107744695712914	9.632053571410605	SHC4;GNAO1;MAPK11;COL4A2;PIK3CA;COL4A1;SRC;MMP2;GNB4;PLCB1;ATF4;TGFBR2
Adherens junction	8/71	0.013583025475835703	0.08877399053741392	0	0	2.7325262308313154	11.746950992336451	PTPRB;SRC;ERBB2;CTNNA1;SORBS1;MET;TGFBR2;FGFR1
AGE-RAGE signaling pathway in diabetic complications	10/100	0.013830730409814487	0.08877399053741392	0	0	2.392978482446206	10.244011421100524	MAPK11;CCND1;COL4A2;PIK3CA;COL4A1;MMP2;BCL2;PLCB1;PLCD4;TGFBR2
FoxO signaling pathway	12/131	0.014351138426214476	0.09002077740079989	0	0	2.1733896736901346	9.223704959705596	MAPK11;USP7;CCND1;PIK3CA;IRS1;FOXG1;PLK2;SETD7;IRS2;ATM;STK4;TGFBR2
Melanogenesis	10/101	0.014757384930219152	0.09051196090534414	0	0	2.3665575647455603	9.977434259235956	GNAO1;FZD3;WNT5B;FZD5;WNT3A;FZD7;WNT8A;FZD8;FZD10;PLCB1
Neurotrophin signaling pathway	11/119	0.017483988582205845	0.10406259584337063	0	0	2.1939720332577477	8.877841475945393	SHC4;RAP1B;NGFR;MAPK11;PIK3CA;IRS1;ARHGDIB;BCL2;PTPN11;MAP3K5;ATF4
cGMP-PKG signaling pathway	14/167	0.017720804364631956	0.10406259584337063	0	0	1.973097771531821	7.957534767312984	IRS1;PDE3B;ITPR1;IRS2;CACNA1C;ATP2B1;MYLK3;MYLK;PIK3R5;RGS2;ADRB3;PLCB1;PRKG1;ATF4
Apelin signaling pathway	12/137	0.019789740220927974	0.11182036760411651	0	0	2.0684131668558456	8.113540209278796	JAG1;CCND1;RPS6KB1;PDE3B;APLNR;ITPR1;GNB4;PLCB1;PPARGC1A;MYLK3;MYLK;PIK3R5
Chronic myeloid leukemia	8/76	0.019852166712325033	0.11182036760411651	0	0	2.5309405117979393	9.919874854095825	SHC4;CCND1;MECOM;PIK3CA;CTBP2;MYC;PTPN11;TGFBR2
Chemical carcinogenesis	18/239	0.02160927649158218	0.11928320623353363	0	0	1.757972850678733	6.741179984288783	JAG1;CHRNA4;SRC;CACNA1C;FGF2;FGF3;FGF16;ADRB3;CCND1;PIK3CA;RPS6KB1;MYC;BCL2;CYP1B1;KPNA3;KPNB1;ATF4;KPNA1
Cell cycle	11/124	0.023008868345303184	0.12340932014614357	0	0	2.0963417815503784	7.90714032523987	RBL1;TFDP1;CCND1;TFDP2;CCNE1;MYC;ORC2;ATM;MCM6;ANAPC1;ATR
Cysteine and methionine metabolism	6/50	0.023251031331882124	0.12340932014614357	0	0	2.9306651634723786	11.023420913182132	LDHA;MAT2A;CBS;AMD1;GCLM;SRM
Prostate cancer	9/97	0.02927202459860985	0.1524354488531381	0	0	2.2003676470588234	7.7697688310122635	CCND1;PIK3CA;CCNE1;PDGFD;ERBB2;BCL2;ETV5;ATF4;FGFR1
Bladder cancer	5/41	0.03481185843332674	0.17684385310371478	0	0	2.9828265765765765	10.015726699080803	CCND1;SRC;MYC;MMP2;ERBB2
Regulation of lipolysis in adipocytes	6/55	0.03524062290110258	0.17684385310371478	0	0	2.6309274555368933	8.801914613782623	ADRB3;PIK3CA;IRS1;PDE3B;IRS2;PRKG1
AMPK signaling pathway	10/120	0.04236027713601039	0.1996295647923444	0	0	1.955832389580974	6.183450578494054	RPTOR;TBC1D1;PFKFB3;CCND1;PIK3CA;RPS6KB1;IRS1;IRS2;PPARGC1A;PFKP
ECM-receptor interaction	8/88	0.042742862949105676	0.1996295647923444	0	0	2.1499435028248586	6.777810938764299	ITGB5;ITGA4;COL4A2;SV2B;COL4A1;LAMA4;GP5;ITGA9
Insulin signaling pathway	11/137	0.04316781668277554	0.1996295647923444	0	0	1.878765792031098	5.904322189591744	SHC4;RPTOR;PIK3CA;RPS6KB1;IRS1;PPP1R3B;PRKAR1A;PDE3B;IRS2;SORBS1;PPARGC1A
Protein processing in endoplasmic reticulum	13/171	0.04320330055089377	0.1996295647923444	0	0	1.7716987917146145	5.566391270483873	XBP1;EIF2AK1;HERPUD1;SEC61A1;DNAJC10;DNAJA2;BCL2;SSR1;STT3B;P4HB;UGGT1;MAP3K5;ATF4
Oxytocin signaling pathway	12/154	0.04339773147659661	0.1996295647923444	0	0	1.8191555690556507	5.707324285220122	GNAO1;RGS2;CCND1;SRC;ITPR1;CACNA1C;PLCB1;MYLK3;CAMK1G;KCNJ2;MYLK;PIK3R5
GABAergic synapse	8/89	0.04520975386401373	0.20455560764701292	0	0	2.123289391086001	6.574643344682594	GNAO1;SLC38A1;GLS2;SRC;GABRA5;GAD1;GNB4;CACNA1C
Notch signaling pathway	6/59	0.04726221929439837	0.21039310524603141	0	0	2.4318563740401182	7.422132774583981	LFNG;JAG2;JAG1;MAML2;CTBP2;HEY2
Insulin resistance	9/108	0.05240636436674919	0.22573971697998607	0	0	1.9547511312217194	5.764027903460206	PIK3CA;RPS6KB1;IRS1;PPP1R3B;GFPT2;SLC2A1;IRS2;PTPN11;PPARGC1A
Pancreatic cancer	7/76	0.05281225194244477	0.22573971697998607	0	0	2.1798998920404355	6.41111189567791	RALB;CCND1;PIK3CA;RPS6KB1;ERBB2;PLD1;TGFBR2
Small cell lung cancer	8/92	0.0531633391438373	0.22573971697998607	0	0	2.047134786117837	6.007084135568193	CCND1;COL4A2;PIK3CA;CCNE1;COL4A1;MYC;LAMA4;BCL2
Arrhythmogenic right ventricular cardiomyopathy	7/77	0.05596169309062322	0.22980018157025062	0	0	2.148645598194131	6.194734070258038	GJA1;DES;ITGB5;ITGA4;CTNNA1;CACNA1C;ITGA9
GnRH signaling pathway	8/93	0.056001476022982444	0.22980018157025062	0	0	2.022944499833832	5.830889165980831	MAPK11;SRC;MMP2;ITPR1;CACNA1C;PLCB1;PLD1;ATF4
One carbon pool by folate	3/20	0.05742665514664245	0.22980018157025062	0	0	3.7851949768671513	10.815235887050891	MTHFD1L;MTHFD2;MTHFR
Other types of O-glycan biosynthesis	5/47	0.057450045392562654	0.22980018157025062	0	0	2.5559041184041185	7.30180780421854	LFNG;ST6GAL1;ST6GAL2;EOGT;GXYLT2
Pathogenic Escherichia coli infection	14/197	0.05874044797543771	0.23160519487458298	0	0	1.6470281057087972	4.668709888280364	ACTR2;TMED10;TUBAL3;SRC;PTPN11;CLDN1;SLC9A3R1;MAPK11;MYO1B;MYO1C;CTTN;NCL;EZR;PAK2
Acute myeloid leukemia	6/67	0.07811146155656379	0.3036445547832621	0	0	2.1120372595043153	5.384889223095463	PER2;CCND1;PIK3CA;RPS6KB1;MYC;DUSP6
Mismatch repair	3/23	0.08093719926718188	0.30806239651290734	0	0	3.2169101123595505	8.087574981432015	RFC3;EXO1;PMS2
Alanine, aspartate and glutamate metabolism	4/37	0.08148027154145737	0.30806239651290734	0	0	2.6006749156355458	6.520917602691709	GLS2;PPAT;GAD1;GFPT2
Growth hormone synthesis, secretion and action	9/119	0.0850888210782259	0.31263829027964474	0	0	1.7582579185520362	4.3324523284770695	SHC4;MAPK11;PIK3CA;IRS1;ITPR1;IRS2;CACNA1C;PLCB1;ATF4
ErbB signaling pathway	7/85	0.08529325401058453	0.31263829027964474	0	0	1.9274613648202814	4.744754375765696	SHC4;PIK3CA;RPS6KB1;SRC;MYC;ERBB2;PAK2
Estrogen signaling pathway	10/137	0.08669464390042797	0.31263829027964474	0	0	1.6925121052960113	4.138806774673328	SHC4;GNAO1;PIK3CA;SRC;MMP2;NCOA3;ITPR1;BCL2;PLCB1;ATF4
Adipocytokine signaling pathway	6/69	0.08724920550982426	0.31263829027964474	0	0	2.0447737155741663	4.98717615003131	IRS1;SLC2A1;IRS2;ACSL4;PTPN11;PPARGC1A
Colorectal cancer	7/86	0.08947671990469369	0.31263829027964474	0	0	1.9029631111238106	4.5933282095206325	RALB;CCND1;PIK3CA;RPS6KB1;MYC;BCL2;TGFBR2
Chemokine signaling pathway	13/192	0.08948704685540555	0.31263829027964474	0	0	1.562112747587608	3.770411228878201	SHC4;SRC;CXCR4;CXCL14;CX3CL1;PIK3R5;RAP1B;PREX1;TIAM1;PIK3CA;ELMO1;GNB4;PLCB1
Prolactin signaling pathway	6/70	0.09202840120863966	0.31391816348473134	0	0	2.012718432919955	4.801657913330245	SHC4;MAPK11;CCND1;CISH;PIK3CA;SRC
Fanconi anemia pathway	5/54	0.09236209115084626	0.31391816348473134	0	0	2.189970582827726	5.216594578209814	USP1;FAAP24;PMS2;BRCA1;ATR
Fluid shear stress and atherosclerosis	10/139	0.09326554132517381	0.31391816348473134	0	0	1.6660960257051805	3.9524872180724766	BMP4;CDH5;MAPK11;PIK3CA;DUSP1;SRC;MMP2;KDR;BCL2;MAP3K5
Gap junction	7/88	0.0981839467436014	0.32649119640040947	0	0	1.855781289189867	4.307106088035505	GJA1;TUBAL3;SRC;PDGFD;ITPR1;PLCB1;PRKG1
Parathyroid hormone synthesis, secretion and action	8/106	0.1016007838445478	0.3312033252327266	0	0	1.753395595526346	4.009496772479199	SLC9A3R1;MAFB;ITPR1;BCL2;PLD1;PLCB1;ATF4;FGFR1
Non-small cell lung cancer	6/72	0.10200102407529624	0.3312033252327266	0	0	1.95152198421646	4.454880573900872	EML4;CCND1;PIK3CA;ERBB2;STK4;MET
Glucagon signaling pathway	8/107	0.1057768916120686	0.33619098655857543	0	0	1.735593220338983	3.898876874507424	LDHA;PDE3B;ITPR1;SLC2A1;PLCB1;PPARGC1A;PFKP;ATF4
Inositol phosphate metabolism	6/73	0.10719132904766174	0.33619098655857543	0	0	1.9222938296118057	4.292751087657621	MIOX;PIK3CA;ITPKA;MTMR8;PLCB1;PLCD4
p53 signaling pathway	6/73	0.10719132904766174	0.33619098655857543	0	0	1.9222938296118057	4.292751087657621	CD82;CCND1;CCNE1;BCL2;ATM;ATR
Human T-cell leukemia virus 1 infection	14/219	0.11368509642768274	0.3525515349892184	0	0	1.4685646105607815	3.1931337581080346	NRP1;RANBP1;SLC2A1;ETS1;TGFBR2;DLG1;CCND1;PIK3CA;CCNE1;MYC;ATM;ANAPC1;ATF4;ATR
Endometrial cancer	5/58	0.11624006509903996	0.35646953297038925	0	0	2.0242648308686046	4.356415686056155	CCND1;PIK3CA;MYC;ERBB2;CTNNA1
Gastric acid secretion	6/76	0.12355582440285487	0.3747407421449224	0	0	1.839619906587212	3.8467596593114957	ITPR1;EZR;PLCB1;MYLK3;KCNJ2;MYLK
Phospholipase D signaling pathway	10/148	0.12637246261488497	0.37678602940769523	0	0	1.5566990004431533	3.220065631749946	SHC4;RALB;SYK;PIK3CA;PDGFD;PTPN11;PLPP3;PLD1;PLCB1;PIK3R5
TGF-beta signaling pathway	7/94	0.1269605099091147	0.37678602940769523	0	0	1.7272514984042968	3.5648384173638217	BMP4;RBL1;TFDP1;RPS6KB1;MYC;GDF5;TGFBR2
Long-term depression	5/60	0.1291731441422131	0.3792743381196895	0	0	1.9504504504504505	3.9917949578370306	GNAO1;PPP1R17;ITPR1;PLCB1;PRKG1
Spliceosome	10/150	0.1344988356323078	0.3907545119422837	0	0	1.5342986571752144	3.078109562483777	TCERG1;AQR;SF3A1;DDX46;NCBP1;DHX15;SNRPA1;SMNDC1;SRSF10;U2SURP
Glutamatergic synapse	8/114	0.13758132702971076	0.3937897535215037	0	0	1.6203816224283125	3.214091872593618	GNAO1;SLC38A1;GLS2;ITPR1;GNB4;CACNA1C;PLD1;PLCB1
Shigellosis	15/246	0.1383971235202386	0.3937897535215037	0	0	1.3960299381711683	2.760827922245856	ACTR2;FNBP1;SRC;ITPR1;MYL12B;RPTOR;MAPK11;CTTN;PIK3CA;RPS6KB1;ELMO1;BCL2;ATM;PLCB1;PLCD4
RNA degradation	6/79	0.14106388761252786	0.3940687029558718	0	0	1.763741100523544	3.4543617061090686	HSPA9;DDX6;CNOT7;DIS3;PFKP;HSPD1
Fc gamma R-mediated phagocytosis	7/97	0.14277851556372168	0.3940687029558718	0	0	1.6694130925507902	3.249446962742617	ACTR2;SYK;PIK3CA;RPS6KB1;ASAP1;PLPP3;PLD1
Phosphatidylinositol signaling system	7/97	0.14277851556372168	0.3940687029558718	0	0	1.6694130925507902	3.249446962742617	PIK3CA;ITPKA;ITPR1;MTMR8;BPNT2;PLCB1;PLCD4
Type II diabetes mellitus	4/46	0.1484377626523653	0.4051400522810434	0	0	2.0424232685200066	3.896105212848285	PIK3CA;IRS1;IRS2;CACNA1C
Lysine degradation	5/63	0.1497256714951682	0.4051400522810434	0	0	1.8492738428083255	3.511679517998389	SETD2;MECOM;SETD7;PRDM16;SETDB2
Kaposi sarcoma-associated herpesvirus infection	12/193	0.15564393369230486	0.41706529804928294	0	0	1.4242479352318123	2.649363729441912	PREX1;MAPK11;ANGPT2;SYK;CCND1;PIK3CA;SRC;MYC;ITPR1;GNB4;FGF2;PIK3R5
Circadian rhythm	3/31	0.1590905634676192	0.4222018799717587	0	0	2.296829855537721	4.222220193499313	PER2;PER3;BHLHE40
cAMP signaling pathway	13/216	0.17008542523990147	0.4455078772799641	0	0	1.3756829377519033	2.4369596848879462	CHRM2;ABCC4;PDE3B;CACNA1C;ATP2B1;PLD1;RAP1B;TIAM1;ADCYAP1;PDE10A;PIK3CA;PPP1R1B;SOX9
Longevity regulating pathway	7/102	0.17110085141911666	0.4455078772799641	0	0	1.5811334204585956	2.791494408901344	RPTOR;PIK3CA;RPS6KB1;IRS1;IRS2;PPARGC1A;ATF4
Long-term potentiation	5/67	0.17908748738609856	0.4619452945660112	0	0	1.7296025864574252	2.97471034268479	RAP1B;ITPR1;CACNA1C;PLCB1;ATF4
Arginine and proline metabolism	4/50	0.1833034150003898	0.46349163725900233	0	0	1.8644299897295447	3.163215214106747	P4HA1;AMD1;LAP3;SRM
N-Glycan biosynthesis	4/50	0.1833034150003898	0.46349163725900233	0	0	1.8644299897295447	3.163215214106747	ST6GAL1;ST6GAL2;MGAT4B;STT3B
Apoptosis	9/142	0.18472492789308062	0.46349163725900233	0	0	1.452437655224033	2.453003708432341	NGFR;PARP1;PIK3CA;TUBAL3;ITPR1;BCL2;ATM;MAP3K5;ATF4
D-Glutamine and D-glutamate metabolism	1/5	0.20420242420578252	0.5022002676490966	0	0	5.353979820627803	8.505565249734172	GLS2
PD-L1 expression and PD-1 checkpoint pathway in cancer	6/89	0.20671303292989016	0.5022002676490966	0	0	1.5504271878947582	2.4441302600743167	EML4;MAPK11;PIK3CA;RPS6KB1;PTPN11;RASGRP1
Glycosaminoglycan degradation	2/19	0.20730032763607079	0.5022002676490966	0	0	2.5206311480821286	3.9664315974187057	GNS;SPAM1
Human cytomegalovirus infection	13/225	0.20743054533332253	0.5022002676490966	0	0	1.3166541595197256	2.0710426370013946	SRC;ITPR1;CXCR4;CX3CL1;GNAO1;MAPK11;CCND1;PIK3CA;RPS6KB1;MYC;GNB4;PLCB1;ATF4
DNA replication	3/36	0.2160473398637795	0.5185136156730707	0	0	1.948314606741573	2.985320115239787	POLA1;RFC3;MCM6
