Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
PD-L1 expression and PD-1 checkpoint pathway in cancer	1/89	0.35476332161101654	0.7095985101754043	0	0	2.321227741330834	2.4054985485233598	ALK
Hypertrophic cardiomyopathy	1/90	0.35793910815605245	0.7095985101754043	0	0	2.2950306961658753	2.357897085822304	ITGB3
Th1 and Th2 cell differentiation	1/92	0.36424433934166944	0.7095985101754043	0	0	2.2443638835391413	2.266651257671133	DLL1
Dilated cardiomyopathy	1/96	0.37667151024895884	0.7095985101754043	0	0	2.1494302767227347	2.098664596023561	ITGB3
Aldosterone synthesis and secretion	1/98	0.38279462397381087	0.7095985101754043	0	0	2.1048995642469976	2.021243832477004	POMC
Hematopoietic cell lineage	1/99	0.3858338168827518	0.7095985101754043	0	0	2.083315800547023	1.9840427369076143	ITGB3
Melanogenesis	1/101	0.3918678339774621	0.7095985101754043	0	0	2.0414432989690723	1.9124866614141072	POMC
Serotonergic synapse	1/113	0.4268591632115185	0.7230290606054353	0	0	1.8216126656848306	1.5507409547900919	SLC6A4
AMPK signaling pathway	1/120	0.44634256614583245	0.7230290606054353	0	0	1.7138525513298102	1.3825109289467392	EEF2K
Thyroid hormone signaling pathway	1/121	0.44907185770497926	0.7230290606054353	0	0	1.6994845360824742	1.3605603536744362	ITGB3
Platelet activation	1/124	0.45718008356206974	0.7230290606054353	0	0	1.657782247925572	1.2975095446652958	ITGB3
Osteoclast differentiation	1/127	0.46517017701200697	0.7230290606054353	0	0	1.6180657830142366	1.238389831832245	ITGB3
Oocyte meiosis	1/129	0.4704321191825455	0.7230290606054353	0	0	1.5926224226804124	1.201002308999126	AR
Human papillomavirus infection	2/331	0.4842565199528957	0.7230290606054353	0	0	1.2394250253292807	0.8987572983987806	ITGB3;HES5
Estrogen signaling pathway	1/137	0.4909723362006207	0.7230290606054353	0	0	1.4983323226197696	1.0658649103080529	POMC
Phospholipase D signaling pathway	1/148	0.5179332096288451	0.7230290606054353	0	0	1.3854407742478434	0.9114939321449409	GRM7
Phagosome	1/152	0.5273825899932776	0.7230290606054353	0	0	1.3484672629207346	0.8627884827760289	ITGB3
Cushing syndrome	1/155	0.5343490934947801	0.7230290606054353	0	0	1.3219975900388272	0.8285037165324352	POMC
JAK-STAT signaling pathway	1/162	0.550211474654346	0.7230290606054353	0	0	1.2640712044566818	0.7552225964462853	FHL1
Hippo signaling pathway	1/163	0.5524334302438791	0.7230290606054353	0	0	1.2562046582665138	0.7454599092040817	BMP7
Wnt signaling pathway	1/166	0.5590343169918047	0.7230290606054353	0	0	1.2331771321462044	0.7171472772890255	RSPO1
cGMP-PKG signaling pathway	1/167	0.5612131269691958	0.7230290606054353	0	0	1.2256862501552601	0.70802322718239	RGS2
Influenza A	1/172	0.5719483613744488	0.7230290606054353	0	0	1.1895460300235123	0.6646071810960344	TMPRSS2
Neutrophil extracellular trap formation	1/189	0.6065401271846599	0.736194117471654	0	0	1.0810484755428822	0.5405073635769386	ITGB3
Transcriptional misregulation in cancer	1/192	0.6123506025511324	0.736194117471654	0	0	1.0639067307173316	0.5217933545246598	TMPRSS2
Focal adhesion	1/201	0.6292772601221925	0.736194117471654	0	0	1.0155670103092784	0.4703937038809052	ITGB3
Rap1 signaling pathway	1/210	0.6454720288549858	0.736194117471654	0	0	0.9713905194100528	0.4252489325076393	ITGB3
Lipid and atherosclerosis	1/215	0.6541644626510665	0.736194117471654	0	0	0.9484536082474226	0.4025203796078004	ABCA1
cAMP signaling pathway	1/216	0.6558774650539904	0.736194117471654	0	0	0.9439942459841765	0.3981591189061752	POMC
Regulation of actin cytoskeleton	1/218	0.65927831415372	0.736194117471654	0	0	0.93519882179676	0.3896127188167416	ITGB3
Human cytomegalovirus infection	1/225	0.6709213912239599	0.736913659213202	0	0	0.9056516936671576	0.3614485800925292	ITGB3
Coronavirus disease	1/232	0.6821705232220058	0.7371842750947482	0	0	0.877895300575713	0.3357735479273342	TMPRSS2
MicroRNAs in cancer	1/310	0.7844676289127124	0.8342750974151069	0	0	0.6536883194875388	0.15868282059645156	ITGB3
PI3K-Akt signaling pathway	1/354	0.8269931746645433	0.8611395620998162	0	0	0.5709237463859116	0.10845201094698274	ITGB3
Amyotrophic lateral sclerosis	1/364	0.8354339035296725	0.8611395620998162	0	0	0.5549118173298117	0.09977538890488215	CHCHD10
Olfactory transduction	1/440	0.8875696015706049	0.9010176258368262	0	0	0.45706032923936785	0.054512825104042546	RGS2
Herpes simplex virus 1 infection	1/498	0.9160190310475174	0.9160190310475174	0	0	0.402518201995478	0.03530814729926662	ITGB3
