Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
DNA-binding transcription activator activity, RNA polymerase II-specific (GO:0001228)	16/333	0.035716498567877036	0.30954298758826765	0	0	1.7002431303167371	5.665452483604068	OSR2;SMAD1;TFAP2C;PRRX1;SATB2;GATA4;GRHL3;KLF4;NR2E3;AR;ELF3;RFX5;ALX1;OTX2;OTX1;VENTX
amino acid:sodium symporter activity (GO:0005283)	2/11	0.039194332932994715	0.33382759429136877	0	0	7.423216676228725	24.045455013169846	SLC6A13;SLC1A3
transcription regulatory region nucleic acid binding (GO:0001067)	11/212	0.046976146865918736	0.38745019843084955	0	0	1.8384998086490625	5.622344429896164	AR;BASP1;NKX2-1;ARID5B;GATA4;PAX6;GLI1;PITX2;KLF4;VSX1;FOXA2
monocarboxylic acid transmembrane transporter activity (GO:0008028)	3/28	0.0470587285543542	0.38745019843084955	0	0	4.0121379310344825	12.262533528079555	SLC6A13;SLC16A2;SLC16A5
transcription cis-regulatory region binding (GO:0000976)	23/549	0.05309371878090738	0.41296869106010686	0	0	1.475057713199348	4.330321984407383	OSR2;TFAP2C;EPAS1;SATB2;TWIST1;ARID5B;GATA4;PAX6;GLI1;KLF4;AR;CUX2;BASP1;TBX22;LHX1;RFX5;NKX2-1;SNAI1;ALX1;MSX1;PITX2;VSX1;FOXA2
BMP receptor binding (GO:0070700)	2/13	0.053502016655560404	0.41296869106010686	0	0	6.072915036770459	17.781713435360373	BMP6;BMP5
P-type ion transporter activity (GO:0015662)	2/13	0.053502016655560404	0.41296869106010686	0	0	6.072915036770459	17.781713435360373	ATP2A3;ATP2C2
platelet-derived growth factor receptor binding (GO:0005161)	2/13	0.053502016655560404	0.41296869106010686	0	0	6.072915036770459	17.781713435360373	ERN1;PDGFC
acetyltransferase activity (GO:0016407)	3/32	0.06548572047025976	0.48932264529620434	0	0	3.458026159334126	9.426313623955986	LCAT;NAT8L;SAT1
potassium ion transmembrane transporter activity (GO:0015079)	3/32	0.06548572047025976	0.48932264529620434	0	0	3.458026159334126	9.426313623955986	SLC12A3;SLC12A5;KCNQ4
phosphatidylinositol-4,5-bisphosphate binding (GO:0005546)	5/75	0.06777663385465156	0.48932264529620434	0	0	2.3908798813643104	6.435143520597304	SCIN;ANXA2;TTPA;SYT7;PLCD1
phosphoric ester hydrolase activity (GO:0042578)	4/53	0.06831802396109485	0.48932264529620434	0	0	2.7306756899651052	7.327991182446515	SMPD1;EPHX2;PXYLP1;PLCXD1
Wnt-activated receptor activity (GO:0042813)	2/15	0.06933721694480628	0.48932264529620434	0	0	5.138090824837813	13.712400510044112	FZD9;TSPAN12
cysteine-type endopeptidase activator activity involved in apoptotic process (GO:0008656)	2/15	0.06933721694480628	0.48932264529620434	0	0	5.138090824837813	13.712400510044112	ATP2A3;CTSH
serine-type peptidase activity (GO:0008236)	7/125	0.07334930697584721	0.4968502103713675	0	0	1.987597104519774	5.192641605172724	PIK3IP1;MST1;HTRA1;CTSH;TPP1;MASP1;F3
transmembrane receptor protein serine/threonine kinase binding (GO:0070696)	2/16	0.07775741360537283	0.4968502103713675	0	0	4.770838455864274	12.185491337197277	BMP6;BMP5
hydrolase activity, hydrolyzing N-glycosyl compounds (GO:0016799)	2/16	0.07775741360537283	0.4968502103713675	0	0	4.770838455864274	12.185491337197277	ADPRH;CD38
ligand-gated cation channel activity (GO:0099094)	5/80	0.08416594198347142	0.4968502103713675	0	0	2.2309111880046135	5.521426950179676	GRIN3B;CHRNA7;GRIK3;PTK2B;KCNA10
adrenergic receptor binding (GO:0031690)	2/17	0.08647783531023626	0.4968502103713675	0	0	4.4525530694205395	10.899258334682202	ARRDC3;ADRA2C
low-density lipoprotein particle binding (GO:0030169)	2/17	0.08647783531023626	0.4968502103713675	0	0	4.4525530694205395	10.899258334682202	CDH13;PLTP
peptidase activator activity involved in apoptotic process (GO:0016505)	2/17	0.08647783531023626	0.4968502103713675	0	0	4.4525530694205395	10.899258334682202	ATP2A3;CTSH
phosphoric diester hydrolase activity (GO:0008081)	3/36	0.08669355433203735	0.4968502103713675	0	0	3.0382445141065832	7.429649434449808	SMPD1;ENPP2;PLCXD1
ion channel inhibitor activity (GO:0008200)	3/37	0.09239658277507014	0.4968502103713675	0	0	2.948732251521298	7.022893235177373	MCUB;WNK4;NEDD4L
transforming growth factor beta receptor binding (GO:0005160)	2/18	0.09547389430398706	0.4968502103713675	0	0	4.174053356282272	9.804444058740195	BAMBI;INHBC
protein tyrosine kinase activity (GO:0004713)	6/108	0.09598675353028154	0.4968502103713675	0	0	1.969110001019472	4.614698057023256	KIT;PTK2B;MERTK;FGFR3;EPHA3;FGFR2
glutamate receptor activity (GO:0008066)	2/19	0.10472217686623224	0.4968502103713675	0	0	3.9283183152779184	8.864031746484821	GRM8;GRIK3
NAD-retinol dehydrogenase activity (GO:0004745)	2/19	0.10472217686623224	0.4968502103713675	0	0	3.9283183152779184	8.864031746484821	RDH10;RDH5
protein tyrosine kinase activator activity (GO:0030296)	2/19	0.10472217686623224	0.4968502103713675	0	0	3.9283183152779184	8.864031746484821	AFAP1L2;ALKAL1
R-SMAD binding (GO:0070412)	2/19	0.10472217686623224	0.4968502103713675	0	0	3.9283183152779184	8.864031746484821	PMEPA1;PAX6
RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629)	9/190	0.10476594943201951	0.4968502103713675	0	0	1.6663522436329337	3.759334769795987	AR;BCAS3;PRRX1;GSC;GATA4;HES1;PITX2;ZFPM2;KLF4
RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978)	41/1149	0.10512918062599012	0.4968502103713675	0	0	1.2499983348208934	2.815702990746625	DLX6;SATB2;FOXO6;TWIST1;GATA4;GATA2;GLI1;NR2E3;IKZF4;TBX22;GSC;NKX2-1;TRIM24;OTX2;HES1;OTX1;PITX2;RXRG;NKX3-2;HES5;VENTX;HES4;STAT5A;SMAD1;TFAP2C;SKOR2;PRRX1;IRX5;IRX3;PBX3;SOX14;PAX6;GRHL3;KLF4;POU3F2;AR;RFX5;SNAI1;INSM1;NEUROG2;FOXA2
oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616)	5/87	0.11026975805981465	0.4968502103713675	0	0	2.039729091062537	4.497246854388605	RDH10;RDH5;KCNAB1;KCNAB2;DHRS4
zinc ion transmembrane transporter activity (GO:0005385)	2/20	0.11420039587249214	0.4968502103713675	0	0	3.709887167718493	8.04971508815391	SLC30A2;SLC39A12
fibroblast growth factor binding (GO:0017134)	2/21	0.12388734530896599	0.4968502103713675	0	0	3.514448772533744	7.3395137772310575	FGFR3;FGFR2
pyridoxal phosphate binding (GO:0030170)	2/21	0.12388734530896599	0.4968502103713675	0	0	3.514448772533744	7.3395137772310575	PYGB;PYGL
G protein-coupled receptor binding (GO:0001664)	7/143	0.12512774468543447	0.4968502103713675	0	0	1.7229243259803921	3.5809605603020374	POMC;WNT6;CXCL12;BAMBI;DVL1;WNT1;WNT16
protease binding (GO:0002020)	6/118	0.1309220727065422	0.4968502103713675	0	0	1.7923681604357515	3.644158698226489	COL1A1;COL3A1;ANXA2;PSAP;RFFL;F3
endopeptidase activity (GO:0004175)	13/315	0.13291798738350297	0.4968502103713675	0	0	1.4435633786452886	2.913144067111608	MST1;USP2;CTSV;F3;MMP11;ADAMTS14;PIK3IP1;CTSK;CTSH;TPP1;MASP1;CTSC;CTSB
cytokine activity (GO:0005125)	8/173	0.1338854910518593	0.4968502103713675	0	0	1.623357048748353	3.26419828399427	WNT6;CXCL12;WNT1;WNT16;INHBC;BMP6;SLURP1;BMP5
3-chloroallyl aldehyde dehydrogenase activity (GO:0004028)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	ALDH1A2
RNA polymerase II general transcription initiation factor binding (GO:0001091)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	AR
5'-deoxyribose-5-phosphate lyase activity (GO:0051575)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	POLL
sphingomyelin phosphodiesterase activity (GO:0004767)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	SMPD1
alpha-2A adrenergic receptor binding (GO:0031694)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	ADRA2C
structural constituent of tooth enamel (GO:0030345)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	TUFT1
anion:sodium symporter activity (GO:0015373)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	SLC12A3
apolipoprotein A-I binding (GO:0034186)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	LCAT
type 1 fibroblast growth factor receptor binding (GO:0005105)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	FGF8
type 2 fibroblast growth factor receptor binding (GO:0005111)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	FGF8
UDP-N-acetylglucosamine transmembrane transporter activity (GO:0005462)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	SLC35D1
carbonyl reductase (NADPH) activity (GO:0004090)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	DHRS4
cell adhesive protein binding involved in bundle of His cell-Purkinje myocyte communication (GO:0086083)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	PKP2
chondroitin sulfotransferase activity (GO:0034481)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	CHST13
epoxide hydrolase activity (GO:0004301)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	EPHX2
ER retention sequence binding (GO:0046923)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	KDELR3
exopolyphosphatase activity (GO:0004309)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	ATCAY
fructose transmembrane transporter activity (GO:0005353)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	SLC2A2
ganglioside binding (GO:0035594)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	PSAP
glycerol channel activity (GO:0015254)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	AQP11
GPI-linked ephrin receptor activity (GO:0005004)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	EPHA3
intronic transcription regulatory region sequence-specific DNA binding (GO:0001161)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	NKX2-1
kainate selective glutamate receptor activity (GO:0015277)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	GRIK3
ketosteroid monooxygenase activity (GO:0047086)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	AKR1D1
leukotriene-C4 synthase activity (GO:0004464)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	MGST3
lipoprotein lipase activity (GO:0004465)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	LPL
melanocortin receptor binding (GO:0031779)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	POMC
N-acetylgalactosamine 4-O-sulfotransferase activity (GO:0001537)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	CHST13
neuregulin binding (GO:0038132)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	ITGA6
neuropeptide Y receptor activity (GO:0004983)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	NPY1R
oxidoreductase activity, acting on metal ions, NAD or NADP as acceptor (GO:0016723)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	STEAP3
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen (GO:0016714)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	TPH1
phosphatidylcholine transfer activity (GO:0120019)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	PLTP
phosphodiesterase I activity (GO:0004528)	1/5	0.1375094768900512	0.4968502103713675	0	0	8.338917525773196	16.544933064934266	ENPP2
phosphatidylinositol bisphosphate binding (GO:1902936)	5/94	0.13980114592462023	0.4968502103713675	0	0	1.8786205824034836	3.6962503430115996	SCIN;ANXA2;TTPA;SYT7;PLCD1
protein kinase C binding (GO:0005080)	3/45	0.14301445128757942	0.4968502103713675	0	0	2.3860837438423643	4.640478561581538	NELL1;DACT2;PKP2
triglyceride lipase activity (GO:0004806)	2/23	0.1438077546343163	0.4968502103713675	0	0	3.179411523645603	6.1657625302305705	LCAT;LPL
carboxy-lyase activity (GO:0016831)	2/23	0.1438077546343163	0.4968502103713675	0	0	3.179411523645603	6.1657625302305705	UXS1;PCK2
cyclic-nucleotide phosphodiesterase activity (GO:0004112)	2/23	0.1438077546343163	0.4968502103713675	0	0	3.179411523645603	6.1657625302305705	CNP;PDE9A
gamma-tubulin binding (GO:0043015)	2/23	0.1438077546343163	0.4968502103713675	0	0	3.179411523645603	6.1657625302305705	DIXDC1;NDRG1
pyrophosphate hydrolysis-driven proton transmembrane transporter activity (GO:0009678)	2/23	0.1438077546343163	0.4968502103713675	0	0	3.179411523645603	6.1657625302305705	ATP2A3;ATP2C2
carboxylic ester hydrolase activity (GO:0052689)	5/96	0.1488172503067485	0.4968502103713675	0	0	1.8371420966576677	3.4998222608118628	BCHE;ENPP2;LCAT;LPL;ABHD6
channel activity (GO:0015267)	3/46	0.14988725130590233	0.4968502103713675	0	0	2.330473135525261	4.42293953700577	CHRNA7;MCUB;AQP11
transforming growth factor beta binding (GO:0050431)	2/24	0.15400382058837214	0.4968502103713675	0	0	3.03473634798936	5.677317594611336	WFIKKN1;LTBP1
RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977)	46/1359	0.1624526428260648	0.4968502103713675	0	0	1.1811181977673486	2.146527300846356	EPAS1;DLX6;SATB2;FOXO6;TWIST1;GATA4;GATA2;GLI1;NR2E3;IKZF4;CUX2;TBX22;GSC;NKX2-1;ALX1;OTX2;HES1;MSX1;OTX1;PITX2;RXRG;NKX3-2;HES5;VENTX;HES4;STAT5A;OSR2;SMAD1;TFAP2C;SKOR2;PRRX1;IRX5;IRX3;PBX3;SOX14;PAX6;GRHL3;KLF4;POU3F2;AR;LHX1;RFX5;SNAI1;INSM1;NEUROG2;FOXA2
1-phosphatidylinositol-4-phosphate 5-kinase activity (GO:0016308)	1/6	0.1626573266345303	0.4968502103713675	0	0	6.670790378006873	12.11488632284992	PIP5K1B
alpha-adrenergic receptor activity (GO:0004936)	1/6	0.1626573266345303	0.4968502103713675	0	0	6.670790378006873	12.11488632284992	ADRA2C
alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity (GO:0003828)	1/6	0.1626573266345303	0.4968502103713675	0	0	6.670790378006873	12.11488632284992	ST8SIA2
amidine-lyase activity (GO:0016842)	1/6	0.1626573266345303	0.4968502103713675	0	0	6.670790378006873	12.11488632284992	GGCT
sulfatide binding (GO:0120146)	1/6	0.1626573266345303	0.4968502103713675	0	0	6.670790378006873	12.11488632284992	TPP1
sulfur amino acid transmembrane transporter activity (GO:0000099)	1/6	0.1626573266345303	0.4968502103713675	0	0	6.670790378006873	12.11488632284992	MFSD12
apolipoprotein receptor binding (GO:0034190)	1/6	0.1626573266345303	0.4968502103713675	0	0	6.670790378006873	12.11488632284992	APOA1
thyroid hormone transmembrane transporter activity (GO:0015349)	1/6	0.1626573266345303	0.4968502103713675	0	0	6.670790378006873	12.11488632284992	SLC16A2
BH domain binding (GO:0051400)	1/6	0.1626573266345303	0.4968502103713675	0	0	6.670790378006873	12.11488632284992	BCL2L1
BH3 domain binding (GO:0051434)	1/6	0.1626573266345303	0.4968502103713675	0	0	6.670790378006873	12.11488632284992	BCL2L1
chitinase activity (GO:0004568)	1/6	0.1626573266345303	0.4968502103713675	0	0	6.670790378006873	12.11488632284992	CTBS
